coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
holo, 29 Mar 2018, 28 Apr 2018,30.0,176.0,7, saas,10,19389382.0,19389382.0,1.0,0.0001,11074,0,11802,1,126, High, N/A,0.56,6.68,5764530,0.254,-0.036,-0.573,-0.618,-0.079,-0.346,0.007,0.007
populous, 24 Jul 2017, 24 Jul 2017,0.0,454.0,4, other,5,10220400.0,10220400.0,1.0,0.248,N/A,0,23870,N/A,N/A, Medium, Medium,N/A,12.42742,2704070,0.203,0.109,1.733,1.707,-0.056,-0.776,0.007,0.005
waltonchain, 01 Sep 2017, 30 Sep 2017,29.0,386.0,12, other,N/A,N/A,N/A,N/A,N/A,959,0,55803,1,142, High, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptonex, 01 Sep 2017, 30 Sep 2017,29.0,386.0,12, other,N/A,17828966.0,N/A,N/A,1.59,1607,0,N/A,2,181, Medium, N/A,N/A,0.69811,79554,-0.029,0.119,1.897,1.866,-0.189,-2.279,0.004,0.004
wanchain, 01 Oct 2017, 01 Nov 2017,31.0,354.0,3, blockchain,31,35990000.0,35990000.0,1.0,0.34,38535,0,111600,1,126, High, Low,N/A,11.38235,189439008,0.181,0.06,0.948,0.896,-0.337,-2.646,-0.004,-0.004
aion, 24 Nov 2017, 24 Dec 2017,30.0,301.0,1, blockchain,8,27000000.0,27000000.0,1.0,1.0,50505,0,66522,2,227, High, N/A,N/A,-0.37443,20958,0.115,0.215,3.413,3.393,-0.135,-0.945,0.008,0.008
aurora, 11 Dec 2017, 11 Jan 2018,31.0,283.0,1, fintech,9,7283717.0,N/A,N/A,3000.0,N/A,0,35046,1,118, High, Low,N/A,-0.99998,829472,0.045,-0.085,-1.35,-1.391,-0.177,-0.722,0.001,0.001
maidsafecoin, 22 Apr 2014, 22 May 2014,30.0,1613.0,12, other,N/A,N/A,N/A,N/A,N/A,1834,0,N/A,2,181, High, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
loopring, 1 Aug 2017, 16 Aug 2017,15.0,431.0,3, fintech,3,45000000.0,45000000.0,1.0,0.06,4911,0,28949,2,114, Stable+, High,0.58,0.74683,200829,-0.054,0.123,1.952,1.924,-0.133,-1.264,0.007,0.004
cybermiles, 21 Nov 2017, 21 Dec 2017,30.0,304.0,1, blockchain,9,30881582.0,30881582.0,1.0,0.103,48770,0,297552,1,130, VeryHigh, Medium,0.76,0.75348,12580000,-0.099,0.014,0.228,0.2,-0.031,-0.024,0.002,0.002
dentacoin, 1 Oct 2017, 1 Nov 2017,31.0,354.0,5, fintech,19,1318471.0,26369420.0,0.05,0.0001,1450,0,N/A,2,503, High, Medium,0.8,3.75,228296,0.042,0.059,0.931,0.909,-0.18,-0.418,0.015,0.015
nexo, 1 Apr 2018, 1 Apr 2018,0.0,203.0,6, fintech,14,52500000.0,52500000.0,1.0,0.1,51070,0,39099,2,209, Medium, N/A,0.8,0.85004,3226150,0.044,-0.037,-0.591,-0.639,-0.457,-3.09,-0.0,-0.0
decentraland, 8 Aug 2017, 8 Aug 2017,0.0,439.0,10, gaming,12,24000000.0,24000000.0,1.0,0.024,N/A,0,39330,5,284, Medium, Medium,N/A,0.03079,688849,-0.21,-0.012,-0.185,-0.219,-0.083,-0.099,0.01,0.011
nebulas, 8 Dec 2017, 16 Dec 2017,8.0,309.0,1, blockchain,14,60000000.0,60000000.0,1.0,2.0,11150,0,24211,2,192, N/A, N/A,0.94,1.17,995797,-0.168,0.167,2.648,2.624,-0.132,-1.055,0.003,0.004
funfair, 22 Jun 2017, 23 Jun 2017,1.0,485.0,4, gaming,21,20000000.0,20000000.0,1.0,0.007,3478,0,36998,1,146, High, N/A,0.78,0.99643,8783,0.169,0.128,2.027,2.017,-0.223,-0.409,0.011,0.002
monacoin, 18 May 2018, 18 May 2018,0.0,156.0,12, fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,2,181, Low, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
power-ledger, 8 Sep 2017, 6 Oct 2017,28.0,380.0,9, energy,17,13232290.0,N/A,N/A,0.088,N/A,0,86443,1,121, Medium, Medium,N/A,-0.36738,1017460,0.512,0.32,5.074,5.052,0.071,-0.095,0.009,0.009
elastos, 2 Jan 2018, 23 Jan 2018,21.0,271.0,3, blockchain,51,94073000.0,94073000.0,1.0,18.09,16740,0,28430,2,159, High, N/A,N/A,1.25926,33745700,0.185,-0.021,-0.326,-0.369,-0.284,-2.248,-0.003,-0.003
dropil, 7 Feb 2018, 7 Mar 2018,28.0,228.0,10, fintech,8,60000000.0,60000000.0,1.0,0.0029,845,0,7836,3,314, N/A, N/A,0.86,1.16966,78904,-0.043,0.063,0.994,0.943,-0.054,-0.322,0.0,0.0
theta-token, 07 Jan 2018, 07 Jan 2018,0.0,287.0,12, blockchain,N/A,20000000.0,20000000.0,1.0,0.12,1774,0,64130,1,101, Medium, N/A,N/A,0.52697,10023000,0.049,0.064,1.012,0.977,-0.14,-1.193,0.003,0.003
salt, 01 Aug 2017, 15 Aug 2017,14.0,432.0,12, fintech,10,48500000.0,48500000.0,1.0,0.89,1039,0,N/A,2,181, High, N/A,0.88,3.8764,4174650,-0.167,0.008,0.129,0.091,-0.077,-1.203,-0.001,-0.001
genesis-vision, 15 Oct 2017, 15 Nov 2017,31.0,340.0,2, fintech,10,2836724.0,31519156.0,0.09,1.0,8263,0,20056,1,141, High, Medium,N/A,1.68,683667,0.386,0.27,4.287,4.26,-0.055,-1.233,0.012,0.012
kyber-network, 15 Sep 2017, 17 Sep 2017,2.0,399.0,7, other,7,N/A,N/A,N/A,N/A,N/A,0,N/A,2,181, N/A, N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
odyssey, 21 Jan 2018, 22 Jan 2018,1.0,272.0,7, blockchain,9,50000000.0,50000000.0,1.0,0.0119,33051,0,1011,N/A,N/A, Medium, N/A,0.62,1.09303,12284200,0.09,0.014,0.223,0.195,-0.161,-1.603,0.005,0.005
dragonchain, 2 Oct 2017, 2 Nov 2017,31.0,353.0,1, blockchain,8,13700000.0,15747126.0,0.87,0.066,N/A,0,76860,2,141, Medium, Medium,N/A,3.08677,1142060,0.364,0.257,4.081,4.055,0.089,-0.371,0.005,0.005
quarkchain, 2 Jun 2018, 3 Jun 2018,1.0,140.0,1, blockchain,9,20000000.0,20000000.0,1.0,0.0187,66582,0,27476,1,129, Medium, High,0.96,14.87668,19042300,-0.264,-0.172,-2.736,-2.782,-0.287,-2.255,-0.005,-0.005
request-network, 13 Oct 2017, 17 Oct 2017,4.0,369.0,5, fintech,7,33600000.0,33600000.0,1.0,0.0632,11869,0,42485,2,126, High, Medium,0.92,-0.03824,5914220,0.117,0.262,4.163,4.125,-0.159,-1.212,0.005,0.005
kin, 12 Sep 2017, 26 Sep 2017,14.0,390.0,1, other,7,48594816.0,74761255.0,0.65,0.0002,N/A,0,25916,1,101, Medium, Low,N/A,-0.42,372049,-0.077,-0.011,-0.174,-0.22,-0.116,-1.026,0.005,0.005
cindicator, 12 Sep 2017, 12 Oct 2017,30.0,374.0,2, other,12,15000000.0,15000000.0,1.0,0.01,5694,0,24,2,197, Medium, VeryLow,N/A,1.2581,971989,-0.447,0.056,0.882,0.84,-0.117,-0.713,0.008,0.008
enjin-coin, 3 Oct 2017, 31 Oct 2017,28.0,355.0,7, gaming,8,22959609.0,24956097.0,0.92,0.0304,5340,0,34875,1,123, N/A, N/A,0.84,-0.34102,742008,0.026,0.278,4.415,4.385,-0.118,-1.563,0.008,0.008
gifto, 14 Dec 2017, 14 Dec 2017,0.0,311.0,3, other,5,10000000.0,10000000.0,1.0,0.1,43422,0,17113,1,105, High, Medium,0.92,2.48851,44959800,0.325,0.124,1.967,1.941,-0.075,-0.885,0.001,0.001
iexec-rlc, 18 Apr 2017, 11 May 2017,23.0,528.0,12, other,7,12000000.0,N/A,N/A,0.178,N/A,0,23999,2,171, High, N/A,N/A,0.59301,151637,0.29,0.168,2.662,2.623,-0.107,-1.699,0.006,0.005
storm, 07 Nov 2017, 07 Dec 2017,30.0,318.0,1, other,8,30716420.0,30716420.0,1.0,0.0113,2684,0,27140,1,136, N/A, N/A,N/A,0.42982,330757,0.67,0.151,2.39,2.366,-0.162,-0.721,0.006,0.006
eidoo, 4 Oct 2017, 16 Oct 2017,12.0,370.0,6, blockchain,5,28000000.0,31460674.0,0.89,2.3,3164,0,23522,1,112, Medium, N/A,N/A,0.03478,39128,-0.04,0.138,2.185,2.127,-0.16,-1.907,0.002,0.003
bread, 16 Dec 2017, 24 Dec 2017,8.0,301.0,6, fintech,6,20021300.0,20021300.0,1.0,0.8055,36447,0,102,1,108, Low, Low,0.7,1.34637,56455400,0.228,-0.03,-0.48,-0.52,-0.12,-1.174,-0.002,-0.002
ethos, 28 Jun 2017, 16 Jul 2017,18.0,462.0,12, fintech,29,N/A,N/A,N/A,0.06865,28103,0,62226,2,185, VeryHigh, N/A,N/A,-0.23716,61497,0.291,0.253,4.012,3.994,-0.021,-2.115,0.012,0.005
tokenomy, 15 Jan 2018, 5 Feb 2018,21.0,258.0,12, other,6,26000000.0,28571429.0,0.91,0.2037,4280,0,69,4,889, Medium, Medium,0.82,1.03262,2372070,-0.569,-0.13,-2.07,-2.167,0.039,0.647,-0.003,-0.003
gold-bits-coin, 1 Feb 2018, 25 May 2018,113.0,149.0,9, fintech,7,50000000.0,50000000.0,1.0,0.5,1683,0,5999,1,106, Low, N/A,N/A,0.09355,1527,0.262,0.125,1.979,1.963,1.845,9.745,0.113,0.112
odem, 17 Feb 2018, 18 Mar 2018,29.0,217.0,6, social services,10,4000000.0,4000000.0,1.0,0.058,6390,0,3910,1,116, Medium, Medium,N/A,-0.01305,18548,0.471,0.215,3.406,3.371,0.178,0.822,0.01,0.01
ignis, 5 Aug 2017, 14 Oct 2017,70.0,372.0,5, blockchain,4,15000000.0,21739130.0,0.69,1.05,N/A,0,26955,1,126, Medium, Low,0.76,1.2,18762,0.265,0.073,1.166,1.157,-0.991,-8.017,0.002,0.004
gochain, 1 May 2018, 7 May 2018,6.0,167.0,12, blockchain,6,13685000.0,13685000.0,1.0,0.0453,10075,0,6759,1,161, High, Medium,N/A,-0.48479,1495680,0.315,0.058,0.926,0.887,-0.0,0.914,0.012,0.012
telcoin, 11 Dec 2017, 30 Dec 2017,19.0,295.0,8, other,10,25000000.0,25000000.0,1.0,0.001,18587,0,27134,1,110, High, Medium,N/A,5.031,842193,0.036,-0.051,-0.816,-0.849,-0.266,-2.001,-0.002,-0.002
ambrosus, 22 Sep 2017, 22 Oct 2017,30.0,364.0,6, blockchain,20,32507330.0,98507061.0,0.33,0.294,4132,0,17895,2,149, High, Low,N/A,-0.45701,35697,0.095,0.119,1.895,1.864,0.163,0.775,0.006,0.006
centrality, 15 Jan 2018, 15 Feb 2018,31.0,248.0,9, other,50,88524000.0,99465169.0,0.89,0.17,1137,0,5971,1,110, N/A, N/A,N/A,1.62872,165758,-0.054,0.011,0.179,0.136,-0.267,-1.196,-0.008,-0.008
singularitynet, 19 Dec 2017, 19 Dec 2017,0.0,306.0,6, other,9,32847814.0,32847814.0,1.0,0.1,13617,0,19053,2,218, N/A, N/A,0.86,14.2,17465100,0.093,0.004,0.071,0.052,-0.164,-0.645,-0.002,-0.002
thekey, 15 Jan 2018, 15 Jan 2018,0.0,279.0,3, saas,14,22000000.0,22000000.0,1.0,0.0426,55347,0,32140,1,120, Medium, N/A,0.82,-0.32772,9008350,0.0,-0.072,-1.148,-1.203,-0.233,-1.888,-0.003,-0.003
neblio, 6 Aug 2017, 20 Aug 2017,14.0,427.0,1, blockchain,2,14834923.0,211927471.0,0.07,0.2032,N/A,0,59826,2,183, High, Medium,0.72,2.09671,257746,0.201,0.237,3.757,3.73,-0.063,-0.525,0.012,0.01
crypterium, 31 Oct 2017, 14 Jan 2018,75.0,280.0,5, fintech,15,51656963.0,51656963.0,1.0,1.5,28977,0,17934,1,94, High, Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.744,-0.153,-1.057,-0.002,-0.002
fusion, 1 Feb 2018, 10 Feb 2018,9.0,253.0,7, blockchain,10,108394802.0,108394802.0,1.0,2.0775,2853,0,8853,1,100, Medium, Medium,0.8,0.57882,1440790,-0.034,0.126,1.994,1.943,-0.161,-0.815,-0.002,-0.002
bluzelle, 18 Jan 2018, 2 Feb 2018,15.0,261.0,7, other,12,19500000.0,19500000.0,1.0,0.118,19849,0,35212,1,124, High, Medium,N/A,4.74408,41214300,0.11,0.0,0.007,-0.036,-0.412,-3.625,-0.001,-0.001
crypto20, 16 Oct 2017, 30 Nov 2017,45.0,325.0,1, other,6,37698373.0,75396746.0,0.5,1.1,N/A,0,8204,1,119, High, Medium,N/A,2.37273,5672340,-0.206,-0.204,-3.238,-3.306,-0.071,-0.457,-0.005,-0.005
quantstamp, 17 Nov 2017, 16 Dec 2017,29.0,309.0,1, saas,10,31320000.0,31320000.0,1.0,0.072,19665,0,58105,1,134, Medium, Medium,N/A,0.26792,28481900,0.182,0.226,3.59,3.566,-0.281,-3.123,0.005,0.005
time-new-bank, 18 Nov 2017, 23 Nov 2017,5.0,332.0,7, other,4,14360000.0,14360000.0,1.0,0.0203,36986,0,15935,1,123, N/A, N/A,N/A,0.73468,10625600,0.332,0.198,3.14,3.114,-0.1,1.232,0.002,0.002
smartmesh, 29 Nov 2017, 28 Dec 2017,29.0,297.0,7, blockchain,6,15000000.0,16853933.0,0.89,0.017,1173,0,3668,2,125, Low, N/A,0.5,0.83541,1131310,0.39,0.148,2.343,2.32,0.041,1.91,0.005,0.005
zipper, 30 Nov 2017, 4 Jan 2018,35.0,290.0,3, other,10,19220000.0,19220000.0,1.0,0.03,114,0,29,N/A,N/A, N/A, N/A,0.72,-0.92743,10072300,0.2,0.143,2.273,2.236,-0.401,-2.624,0.003,0.003
storiqa, 28 Nov 2017, 29 Jan 2018,62.0,265.0,3, other,11,25000000.0,25000000.0,1.0,0.003,91615,0,15111,1,120, High, Low,0.64,-0.05967,271889,-0.097,0.108,1.718,1.671,-0.1,-0.543,0.002,0.002
poa-network, 17 Nov 2017, 17 Nov 2017,0.0,338.0,1, other,15,12500000.0,12500000.0,1.0,0.072,N/A,0,316,1,281, N/A, N/A,0.62,7.81215,79376200,-0.336,0.061,0.971,0.93,-0.168,-1.689,-0.004,-0.004
bnktothefuture, 08 Mar 2018, 12 Apr 2018,35.0,192.0,12, fintech,9,33000000.0,33000000.0,1.0,0.1,N/A,0,N/A,2,181, Medium, Medium,N/A,-0.22014,40890,0.32,0.198,3.136,3.092,-0.015,0.341,0.0,0.0
modum, 1 Sep 2017, 22 Sep 2017,21.0,394.0,6, other,17,13350000.0,16481481.0,0.81,1.0,N/A,0,14861,1,127, High, Low,N/A,-0.37275,119265,0.355,0.248,3.94,3.908,-0.178,-1.469,0.008,0.008
cryptaur, 27 Nov 2017, 12 Mar 2018,105.0,223.0,7, ecommerce,7,12000000.0,N/A,N/A,0.01,1843,0,1805,3,382, Medium, Medium,N/A,-0.606,165405,0.008,-0.114,-1.805,-1.902,-0.167,-0.884,0.002,0.002
credits, 18 Feb 2018, 18 Feb 2018,0.0,245.0,7, blockchain,9,20000000.0,20000000.0,1.0,0.17,74889,0,55393,2,198, High, Medium,N/A,1.40005,3014620,0.283,0.168,2.664,2.627,-0.253,-1.813,0.002,0.002
ethlend, 25 Nov 2017, 30 Nov 2017,5.0,325.0,5, fintech,25,17860000.0,17860000.0,1.0,0.0176,16547,0,12199,2,323, High, Medium,0.86,0.0583,728686,0.427,0.258,4.09,4.067,-0.248,-2.161,0.007,0.007
zeepin, 18 Jan 2018, 18 Jan 2018,0.0,276.0,12, blockchain,7,62580000.0,62580000.0,1.0,0.13,16265,0,44037,2,192, High, N/A,N/A,0.51001,14383200,-0.006,-0.104,-1.644,-1.687,-0.218,-1.974,-0.004,-0.004
tokenpay, 7 Dec 2017, 17 Jan 2018,41.0,277.0,7, other,8,40948500.0,40948500.0,1.0,6.0,2320,0,27003,2,207, Medium, N/A,N/A,-0.66,1515520,0.431,0.159,2.529,2.5,-0.349,-1.508,0.006,0.006
arcblock, 3 Feb 2018, 3 Feb 2018,0.0,260.0,1, blockchain,4,11000000.0,45833333.0,0.24,0.48,30874,0,40291,1,119, High, Medium,N/A,1.64583,94865600,-0.366,0.071,1.132,1.07,-0.093,-0.465,-0.004,-0.004
jibrel-network, 27 Nov 2017, 1 Jan 2018,35.0,293.0,6, fintech,9,30000000.0,30000000.0,1.0,0.25,5898,0,6552,1,79, Medium, Medium,N/A,0.68912,10089800,0.06,-0.099,-1.565,-1.612,-0.326,-2.685,-0.001,-0.002
bottos, 01 Jan 2018, 31 Jan 2018,30.0,263.0,12, other,N/A,N/A,N/A,N/A,0.1,N/A,0,7784,3,122, Medium, Medium,N/A,2.29643,18592600,-0.094,-0.121,-1.921,-1.964,-0.146,-0.954,-0.003,-0.003
proximax, 15 Apr 2018, 25 Apr 2018,10.0,179.0,7, blockchain,8,28712308.0,110431954.0,0.26,0.0094,4892,0,3658,3,234, Medium, N/A,N/A,-0.39521,1831630,-0.053,-0.06,-0.946,-1.029,-0.336,-1.536,-0.005,-0.005
blockv, 19 Oct 2017, 25 Oct 2017,6.0,361.0,1, blockchain,4,21599100.0,39998333.0,0.54,0.42,3064,0,6613,1,103, High, Low,N/A,-0.94848,492028,0.345,0.231,3.671,3.644,-0.022,-0.187,0.003,0.003
cube, 16 Feb 2018, 15 Mar 2018,27.0,220.0,4, other,10,N/A,79992000.0,N/A,0.645,1383,0,6397,1,65, Medium, Medium,0.8,-0.95894,6757530,-0.13,0.001,0.013,-0.029,-0.044,-0.342,-0.006,-0.006
particl, 17 Mar 2017, 13 Apr 2017,27.0,556.0,12, other,N/A,750000.0,N/A,N/A,1.0,N/A,0,N/A,2,181, Medium, N/A,N/A,5.95,983921,-0.058,0.079,1.258,1.211,-0.182,-2.109,0.002,0.002
ttc-protocol, 18 Apr 2018, 18 May 2018,30.0,156.0,7, saas,13,35000000.0,35000000.0,1.0,0.175,69602,0,19982,1,111, Medium, Medium,N/A,-0.7028,700206,-0.03,0.09,1.43,1.357,0.228,1.036,0.008,0.008
quant, 02 Apr 2018, 30 Apr 2018,28.0,174.0,12, blockchain,N/A,11000000.0,40740741.0,0.27,1.51,6334,0,4881,2,168, Medium, N/A,N/A,-0.83298,30951,0.178,0.217,3.447,3.413,-0.91,-5.286,0.034,0.034
aston, 11 Dec 2017, 31 Dec 2017,20.0,294.0,7, other,5,N/A,N/A,N/A,0.4905,N/A,0,616,1,103, N/A, N/A,N/A,-0.65669,3449410,-0.245,-0.191,-3.035,-3.078,-0.237,-2.237,-0.01,-0.01
utrust, 2 Nov 2017, 20 Nov 2017,18.0,335.0,6, fintech,26,21000000.0,21000000.0,1.0,0.065,4615,0,53,2,162, High, Medium,0.8,2.22325,3956620,0.338,0.077,1.227,1.199,-0.474,-3.641,-0.002,-0.002
bezant, 03 May 2018, 11 May 2018,8.0,163.0,7, fintech,23,27500000.0,39855072.0,0.69,0.1,18477,0,3024,1,138, Medium, N/A,N/A,1.09993,1779890,-0.106,-0.146,-2.32,-2.37,-0.176,-0.328,-0.005,-0.005
district0x, 18 Jul 2017, 1 Aug 2017,14.0,446.0,1, blockchain,8,9000000.0,9000000.0,1.0,0.0168,N/A,0,60593,2,137, Medium, N/A,N/A,-0.0719,30593,0.461,0.162,2.565,2.543,-0.153,-1.276,0.009,0.005
covesting, 24 Nov 2017, 15 Jan 2018,52.0,279.0,7, fintech,12,33241750.0,33241750.0,1.0,2.56,7776,0,9687,1,154, High, Low,0.92,0.20703,328108,-0.206,-0.123,-1.948,-1.99,-0.33,-2.671,-0.0,-0.0
vite, 11 Jun 2018, 30 Jun 2018,19.0,113.0,1, blockchain,4,28000000.0,28000000.0,1.0,0.143,12153,0,62,N/A,N/A, Medium, N/A,N/A,-0.25443,623905,-0.499,-0.262,-4.153,-4.232,0.131,1.291,-0.01,-0.009
selfkey, 14 Jan 2018, 14 Jan 2018,0.0,280.0,7, saas,48,21780000.0,21780000.0,1.0,0.015,5774,0,1,2,282, High, Low,N/A,3.4356,31248100,-0.512,-0.254,-4.034,-4.08,-0.231,-1.92,-0.004,-0.004
ins-ecosystem, 04 Dec 2017, 25 Dec 2017,21.0,300.0,2, other,9,41500000.0,41500000.0,1.0,2.54,15183,0,19947,1,94, VeryHigh, Low,N/A,1.68504,373749,-0.061,-0.096,-1.531,-1.569,-0.176,-0.695,-0.005,-0.004
wepower, 1 Feb 2018, 2 Feb 2018,1.0,261.0,7, energy,20,40000000.0,40000000.0,1.0,0.125,37499,0,36928,1,129, High, VeryLow,0.86,0.40437,782690,-0.003,-0.05,-0.787,-0.831,0.004,-0.11,-0.004,-0.004
airswap, 10 Oct 2017, 11 Oct 2017,1.0,375.0,3, fintech,20,12600000.0,12600000.0,1.0,0.3,6760,0,30910,1,172, N/A, N/A,N/A,0.34487,3654270,-0.161,0.06,0.954,0.901,-0.073,-0.835,0.002,0.002
litecoin-cash, 2 Apr 2018, 1 Jul 2018,90.0,112.0,4, other,3,N/A,N/A,N/A,1.6,N/A,0,2920,N/A,N/A, N/A, N/A,N/A,1.94375,1828460,-0.119,-0.065,-1.033,-1.049,-0.566,-5.142,-0.011,-0.011
babb, 6 Feb 2018, 6 Mar 2018,28.0,229.0,4, fintech,13,20000000.0,20000000.0,1.0,0.0012,2862,0,11659,1,117, High, N/A,0.74,-0.3925,286765,-0.014,0.229,3.632,3.599,-0.357,-3.115,0.005,0.005
lympo, 17 Feb 2018, 28 Feb 2018,11.0,235.0,5, insurance services,11,16857899.0,16857899.0,1.0,0.021,11812,0,9399,1,161, N/A, N/A,0.88,-0.23362,176692,0.264,0.217,3.437,3.401,0.027,0.087,0.006,0.006
naga, 1 Dec 2017, 15 Dec 2017,14.0,310.0,1, fintech,14,45318896.0,45318896.0,1.0,1.0,1198,0,37,N/A,N/A, N/A, N/A,0.8,0.55,3010670,0.221,0.03,0.473,0.444,0.039,1.428,-0.002,-0.002
metronome, 18 Jun 2018, 25 Jun 2018,7.0,118.0,1, other,15,12110500.0,N/A,N/A,1.27,17150,0,22,1,112, N/A, N/A,N/A,0.84252,719040,0.146,-0.039,-0.626,-0.675,-0.169,-0.92,-0.0,-0.001
apis, 4 Mar 2018, 3 Apr 2018,30.0,201.0,7, blockchain,21,1700000.0,9444444.0,0.18,0.0029,N/A,0,18605,2,132, Medium, Medium,N/A,0.27655,4766240,0.218,0.127,2.014,1.992,-1.052,-8.79,0.009,0.008
sophiatx, 7 Dec 2017, 17 Dec 2017,10.0,308.0,6, blockchain,8,7300000.0,81111111.0,0.09,0.457,5321,0,16165,2,209, High, Medium,N/A,-0.00342,2148170,0.353,0.076,1.202,1.17,0.017,0.82,-0.001,-0.001
wabi, 28 Nov 2017, 1 Dec 2017,3.0,324.0,2, blockchain,10,11500000.0,11500000.0,1.0,0.25,4368,0,35157,1,96, High, Medium,N/A,4.56,26744800,0.207,0.094,1.497,1.471,-0.179,-2.026,0.0,0.001
