coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
aeron, 19 Sep 2017, 30 Oct 2017,41.0,356.0,10, blockchain,11,4897723.0,30610769.0,0.16,0.5,17061,0,31960,1,108, High, Medium,0.88,-0.18897,8757,0.124,0.162,2.578,2.57,0.102,0.404,0.018,0.018
paypie, 15 Oct 2017, 16 Oct 2017,1.0,370.0,1, fintech,2,26000000.0,26000000.0,1.0,0.3677,4037,0,7774,3,303, High, Medium,0.8,-0.0138,256062,0.065,0.149,2.368,2.348,-0.092,-0.253,0.011,0.011
monetha, 31 Aug 2017, 31 Aug 2017,0.0,416.0,5, other,11,35910000.0,35910000.0,1.0,0.19,4306,0,18814,1,126, High, VeryLow,0.88,0.50178,2743890,-0.145,-0.105,-1.659,-1.702,-0.111,-0.804,0.002,0.002
bloom, 30 Nov 2017, 1 Jan 2018,32.0,293.0,1, fintech,5,41420705.0,81217069.0,0.51,0.7,344,0,430,1,142, Medium, N/A,0.72,1.71429,101651,-0.316,-0.147,-2.332,-2.37,-0.117,-0.226,-0.005,-0.005
winding-tree, 1 Feb 2018, 15 Feb 2018,14.0,248.0,6, other,4,14418196.0,14418196.0,1.0,0.926,1199,0,5189,1,133, N/A, N/A,0.78,-0.80303,882,-0.076,-0.036,-0.564,-0.612,-0.192,-0.824,0.014,0.014
dadi, 29 Jan 2018, 29 Jan 2018,0.0,265.0,4, saas,16,28750000.0,28750000.0,1.0,0.5,16834,0,36787,3,202, Medium, N/A,0.64,-0.11192,2381560,-0.204,-0.044,-0.701,-0.76,0.034,0.434,-0.005,-0.005
datx, 11 Feb 2018, 11 Mar 2018,28.0,224.0,7, saas,10,10220940.0,44438870.0,0.23,0.0353,17627,0,44945,1,134, Medium, Medium,0.68,-0.22008,612568,-0.301,0.088,1.394,1.353,0.01,-0.03,-0.004,-0.004
te-food, 22 Feb 2018, 22 Mar 2018,28.0,213.0,6, blockchain,19,19100000.0,19100000.0,1.0,0.05,9001,0,11941,2,156, Medium, N/A,0.84,-0.44758,302268,-0.042,0.087,1.374,1.324,-0.173,-1.573,-0.0,-0.0
bankex, 28 Nov 2017, 28 Dec 2017,30.0,297.0,1, fintech,9,70600000.0,103823529.0,0.68,1.47,5756,0,20,1,116, High, Low,0.82,0.93197,371912,-0.431,-0.221,-3.507,-3.55,-0.109,-0.538,-0.01,-0.01
blackmoon, 12 Sep 2017, 12 Oct 2017,30.0,374.0,12, fintech,6,30000000.0,30000000.0,1.0,1.1,3017,0,6531,1,90, High, Low,0.84,-0.23499,592273,0.008,-0.109,-1.732,-1.798,-0.089,-1.532,0.0,0.001
sureremit, 10 Jan 2018, 10 Feb 2018,31.0,253.0,1, fintech,6,10000000.0,10000000.0,1.0,0.02,1916,0,5250,1,130, Medium, Medium,0.82,0.8333,35294,-0.212,0.02,0.312,0.273,-0.28,-2.252,-0.0,-0.0
axpire, 8 Jan 2018, 12 Jan 2018,4.0,282.0,1, fintech,4,20000000.0,20000000.0,1.0,0.1,7139,0,6354,2,53, High, N/A,0.86,0.32362,292608,-0.233,-0.15,-2.381,-2.415,-0.552,-4.894,-0.006,-0.006
remme, 13 Feb 2018, 22 Feb 2018,9.0,241.0,7, saas,11,20000000.0,20000000.0,1.0,0.04,12528,0,6593,1,116, High, Medium,0.92,-0.2094,587552,-0.338,0.002,0.025,-0.028,-0.006,-0.069,-0.003,-0.003
banca, 26 Feb 2018, 26 Feb 2018,0.0,237.0,7, fintech,9,20000000.0,20000000.0,1.0,0.002,3434,0,30167,2,188, Medium, Medium,0.76,-0.655,856596,0.049,0.264,4.192,4.162,-0.706,-5.19,0.001,0.001
medicalchain, 1 Feb 2018, 1 Feb 2018,0.0,262.0,4, insurance services,10,24000000.0,24000000.0,1.0,0.2,20575,0,15583,1,131, Medium, Medium,0.88,0.58773,122744,-0.117,-0.26,-4.129,-4.198,-0.098,-0.704,-0.007,-0.007
localcoinswap, 15 Apr 2018, 15 Jun 2018,61.0,128.0,3, fintech,7,12150000.0,19918033.0,0.61,0.4,4694,0,5035,6,549, High, High,0.72,-0.49789,170905,0.072,-0.005,-0.079,-0.125,-0.486,-2.888,-0.004,-0.004
datawallet, 5 Feb 2018, 7 Mar 2018,30.0,228.0,1, blockchain,13,40000000.0,40000000.0,1.0,0.18,11700,0,13,3,133, High, Low,0.7,-0.22604,122971,-0.14,-0.141,-2.246,-2.292,0.129,2.018,-0.005,-0.005
experty, 25 Jan 2018, 25 Feb 2018,31.0,238.0,6, blockchain,15,1491696.0,8774682.0,0.17,0.829,10907,0,15189,1,108, Medium, Low,0.74,-0.2063,1742640,-0.596,-0.117,-1.851,-1.894,0.037,0.745,-0.003,-0.003
maecenas, 7 Sep 2017, 8 Oct 2017,31.0,378.0,4, other,8,15375432.0,18982015.0,0.81,0.6448,1706,0,0,1,117, Medium, VeryLow,0.6,-0.28433,11868,0.081,0.166,2.628,2.608,0.03,-0.31,0.014,0.014
pikciochain, 17 Mar 2018, 31 Mar 2018,14.0,204.0,6, saas,10,12269958.0,29926727.0,0.41,0.338,6289,0,6140,3,142, Medium, Medium,0.7,-0.09739,68851,-0.053,-0.053,-0.843,-0.876,0.239,2.395,-0.001,-0.001
indahash, 29 Nov 2017, 20 Dec 2017,21.0,305.0,5, saas,16,42715825.0,66743477.0,0.64,0.24,9564,0,9588,1,138, High, Low,0.86,1.5614,3113160,-0.199,-0.108,-1.711,-1.744,0.095,1.085,-0.01,-0.01
aphelion, 15 Nov 2017, 7 Dec 2017,22.0,318.0,12, fintech,13,7000000.0,7000000.0,1.0,0.2,12073,0,13912,1,91, High, N/A,0.48,0.45573,63598,0.247,0.004,0.063,0.028,0.39,3.254,-0.005,-0.004
leverj, 7 Nov 2017, 7 Dec 2017,30.0,318.0,12, fintech,6,13049080.0,50188769.0,0.26,0.15,2856,0,5024,2,156, Medium, Medium,0.66,0.81671,47085,-0.136,-0.139,-2.207,-2.243,0.073,0.982,-0.002,-0.002
coinfi, 8 Feb 2018, 18 Feb 2018,10.0,245.0,3, fintech,8,15000000.0,15000000.0,1.0,0.15,14841,0,5246,2,144, Medium, N/A,0.74,1.38402,21603900,-0.176,-0.166,-2.632,-2.672,0.285,2.531,-0.006,-0.006
aidcoin, 16 Jan 2018, 1 Feb 2018,16.0,262.0,6, other,36,18632900.0,18632900.0,1.0,0.515,3183,0,5188,1,143, N/A, N/A,0.86,0.55996,1717320,-0.364,-0.229,-3.64,-3.699,0.14,1.221,-0.005,-0.005
unibright, 20 Apr 2018, 20 May 2018,30.0,154.0,5, blockchain,7,12604551.0,13553281.0,0.93,0.14,7803,0,5244,1,117, High, N/A,0.78,0.38368,2400200,-0.305,-0.173,-2.743,-2.783,0.147,0.764,-0.012,-0.012
rentberry, 5 Dec 2017, 28 Feb 2018,85.0,235.0,7, real estate,25,27500000.0,29891304.0,0.92,0.347,2724,0,14709,1,134, N/A, N/A,0.86,-0.8044,294933,0.236,0.018,0.293,0.254,-0.155,-0.729,-0.006,-0.006
adbank, 15 Dec 2017, 14 Jan 2018,30.0,280.0,1, blockchain,5,15000000.0,15000000.0,1.0,0.045,686,0,6204,2,216, Low, Medium,0.64,-0.07476,1033600,-0.129,-0.151,-2.394,-2.443,0.119,1.566,-0.006,-0.006
gatcoin, 17 Dec 2017, 5 Jan 2018,19.0,289.0,3, saas,17,14500000.0,14500000.0,1.0,0.2,3289,0,4303,1,88, Medium, Low,0.82,-0.60369,681451,-0.298,-0.233,-3.693,-3.736,0.199,1.859,-0.008,-0.008
cryptopay, 2 Oct 2017, 30 Oct 2017,28.0,356.0,4, other,3,18148220.0,64815071.0,0.28,0.3068,667,0,9030,3,126, High, Low,0.82,0.25642,380453,0.097,0.062,0.986,0.966,-0.245,-2.274,0.003,0.004
jet8, 28 Feb 2018, 14 Mar 2018,14.0,221.0,7, saas,33,32700000.0,35934066.0,0.91,0.1,18190,0,2092,1,59, N/A, N/A,0.8,-0.69089,871036,-0.476,-0.029,-0.454,-0.493,0.39,3.845,-0.006,-0.006
helbiz, 15 Feb 2018, 4 Mar 2018,17.0,231.0,7, transportation,10,5500000.0,55000000.0,0.1,0.1407,2505,0,22564,1,83, Medium, Medium,0.72,-0.90719,756160,0.161,0.039,0.623,0.597,0.026,1.566,-0.002,-0.001
bitclave, 29 Nov 2017, 29 Nov 2017,0.0,326.0,1, blockchain,19,25547000.0,25547000.0,1.0,0.1,8322,0,16342,1,118, Medium, Medium,0.88,0.50455,957302,0.12,-0.013,-0.208,-0.236,0.288,2.422,0.009,0.009
adhive, 28 Feb 2018, 14 Mar 2018,14.0,221.0,5, saas,10,12000000.0,17391304.0,0.69,0.1369,12487,0,5476,1,135, High, Low,0.88,-0.59631,772548,0.127,0.03,0.471,0.429,0.215,2.0,-0.003,-0.003
devery, 18 Jan 2018, 19 Jan 2018,1.0,276.0,12, saas,3,10000000.0,10000000.0,1.0,0.187,4248,0,2962,1,119, Medium, N/A,0.86,0.76878,862413,-0.271,-0.127,-2.009,-2.045,-0.213,-2.832,-0.003,-0.003
daneel, 29 Jan 2018, 5 Mar 2018,35.0,231.0,5, other,8,2830400.0,15724444.0,0.18,0.28,2680,0,5562,1,119, Medium, N/A,0.84,-0.82727,130556,0.376,0.158,2.502,2.487,0.244,2.912,0.018,0.018
atlant, 7 Sep 2017, 1 Nov 2017,55.0,355.0,2, real estate,12,6663530.0,66635300.0,0.1,0.5731,4229,0,4508,2,169, High, Low,0.66,-0.31175,323580,-0.27,0.043,0.675,0.644,-0.251,-1.383,0.001,0.001
arbidex, 23 Jan 2018, 28 Feb 2018,36.0,236.0,4, fintech,6,16239980.0,16239980.0,1.0,1.0,1152,0,1837,4,71, Low, N/A,0.68,-0.95167,236909,-0.051,0.091,1.448,1.414,-0.417,-2.801,0.009,0.009
eristica, 7 Dec 2017, 7 Feb 2018,62.0,257.0,2, other,4,3138109.0,10122932.0,0.31,0.02,232,0,3915,1,94, Medium, Low,0.76,-0.45355,2634,-0.301,-2.388,-4.777,-4.834,-0.245,0.009,-0.023,-0.023
goldmint, 20 Sep 2017, 11 Nov 2017,52.0,345.0,2, fintech,11,6935639.0,40797876.0,0.17,7.0,9903,0,2536,2,190, Risky, Medium,0.68,-0.63429,74776,0.24,0.155,2.458,2.43,-0.379,-2.913,0.005,0.005
mywish, 25 Oct 2017, 25 Nov 2017,31.0,331.0,2, blockchain,8,2670000.0,2696970.0,0.99,0.2323,3646,0,4210,3,126, N/A, N/A,0.82,0.34028,305113,0.142,0.177,2.814,2.788,0.017,0.786,0.003,0.003
worldcore, 14 Oct 2017, 15 Dec 2017,62.0,311.0,5, fintech,14,25000000.0,100000000.0,0.25,0.1,2939,0,9271,3,244, Medium, Low,0.92,0.14584,151573,0.405,0.136,2.157,2.13,0.217,2.872,-0.001,-0.001
verify, 29 Nov 2017, 06 Dec 2017,7.0,320.0,7, saas,6,2500000.0,2500000.0,1.0,0.23,1137,0,4461,2,44, N/A, N/A,0.7,1.44044,803439,0.323,0.116,1.838,1.816,0.132,0.596,0.01,0.01
kryll, 07 Feb 2018, 20 Apr 2018,72.0,185.0,5, fintech,8,3800000.0,29230769.0,0.13,0.2,6834,0,7202,2,191, Medium, Medium,0.88,-0.58498,97079,-0.342,-0.175,-2.775,-2.879,0.177,1.819,0.001,0.001
sportyco, 21 Nov 2017, 8 Dec 2017,17.0,318.0,5, fintech,10,5087896.0,15899675.0,0.32,0.12,9693,0,6535,1,123, Medium, N/A,0.76,0.81219,31692,0.001,0.078,1.235,1.2,0.031,0.216,-0.004,-0.004
clearcoin, 16 Nov 2017, 31 Mar 2018,135.0,205.0,1, other,17,4350000.0,10116279.0,0.43,0.01,17357,0,8870,2,163, High, Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.744,-0.042,-0.356,0.002,0.002
truegame, 16 Apr 2018, 30 Apr 2018,14.0,175.0,10, other,13,3773000.0,6860000.0,0.55,0.0736,25098,0,4357,1,126, Medium, Low,0.9,-0.68576,15876,-0.143,-0.109,-1.732,-1.785,0.23,2.118,-0.006,-0.006
narrative, 06 Feb 2018, 21 Mar 2018,43.0,215.0,1, telecommunications,4,1754463.0,43861575.0,0.04,0.46,3479,0,3842,1,183, Medium, Medium,0.82,-0.96497,1273,0.211,0.194,3.083,3.068,2.799,19.891,0.043,0.043
bitcoen, 28 Nov 2017, 26 Dec 2017,28.0,300.0,4, other,12,2504103.0,19262331.0,0.13,1.0,4384,0,4368,1,96, Medium, Medium,0.66,-0.95643,209,0.11,0.871,1.741,1.69,3.4,14.367,0.042,0.041
paymon, 10 May 2018, 13 Jun 2018,34.0,131.0,2, blockchain,14,1092514.0,3034761.0,0.36,0.015,6974,0,8648,2,112, Medium, Medium,0.88,-0.78447,172644,-0.035,-0.015,-0.245,-0.279,0.109,1.424,-0.002,-0.002
iqeon, 30 Jan 2018, 13 Mar 2018,42.0,223.0,5, gaming,15,1564307.0,15643070.0,0.1,2.15,3649,0,2190,1,98, Medium, Low,0.82,-0.89996,5951,-0.114,-0.903,-1.806,-1.899,0.25,1.445,-0.002,-0.002
iungo, 7 Dec 2017, 31 Jan 2018,55.0,264.0,5, other,9,23000000.0,46000000.0,0.5,1.15,8497,0,4216,1,124, High, N/A,0.76,-0.58726,885373,-0.158,-0.192,-3.049,-3.097,-0.02,-0.151,-0.01,-0.01
cfun, 18 Dec 2017, 19 Dec 2017,1.0,307.0,7, other,6,15000000.0,15000000.0,1.0,0.03,4218,0,4796,1,109, N/A, N/A,0.76,2.50637,14156000,-0.17,-0.176,-2.793,-2.825,0.058,0.906,-0.009,-0.009
leadcoin, 1 Mar 2018, 11 Mar 2018,10.0,225.0,7, other,17,50000000.0,50000000.0,1.0,0.0453,10126,0,1757,1,113, Medium, Medium,0.88,1.6268,6963540,-0.017,0.001,0.013,-0.006,-0.21,-1.574,-0.014,-0.014
bitjob, 12 Sep 2017, 13 Oct 2017,31.0,374.0,12, other,26,2726424.0,11854017.0,0.23,0.39,2259,0,6614,2,215, Medium, Medium,0.8,-0.73346,67138,-0.152,0.142,2.26,2.248,0.294,1.798,0.005,0.005
micromoney, 18 Oct 2017, 18 Nov 2017,31.0,338.0,12, fintech,18,10541585.0,30118814.0,0.35,1.0,4326,0,80123,1,88, Medium, Low,0.88,-0.32587,452417,0.315,0.092,1.461,1.435,-0.033,0.675,-0.001,-0.001
envion, 15 Dec 2017, 14 Jan 2018,30.0,281.0,6, blockchain,8,10001227.0,142874671.0,0.07,1.0,17574,0,19909,1,122, High, High,0.82,-0.03575,168394,-0.223,-0.125,-1.981,-2.047,0.047,0.051,-0.004,-0.004
shipchain, 01 Jan 2018, 06 Jan 2018,5.0,289.0,1, blockchain,11,30000000.0,30000000.0,1.0,0.34,21365,0,9057,1,145, High, N/A,0.84,-0.1595,49895,-0.403,-0.069,-1.101,-1.142,0.223,1.338,-0.007,-0.008
neverdie, 30 Jun 2017, 1 Sep 2017,63.0,416.0,1, gaming,2,5800000.0,10000000.0,0.58,0.25,42,0,1492,3,288, Low, N/A,0.64,-0.19269,43022,-0.071,-0.162,-2.571,-2.613,0.228,4.183,0.004,0.006
mercury-protocol, 24 Oct 2017, 24 Nov 2017,31.0,332.0,1, blockchain,15,4749479.0,19789496.0,0.24,0.043,750,0,5395,1,138, Medium, Low,0.52,-0.07035,42740,0.143,0.089,1.406,1.379,-0.42,-3.562,0.019,0.019
fundrequest, 20 Nov 2017, 01 Dec 2017,11.0,325.0,5, blockchain,11,12121040.0,14964247.0,0.81,0.48,9089,0,11958,1,121, Medium, Medium,0.6,-0.4906,55032,-0.253,-0.143,-2.264,-2.299,0.064,-2.094,-0.005,-0.006
authorship, 15 Aug 2017, 14 Sep 2017,30.0,403.0,1, other,2,2500000.0,6944444.0,0.36,0.042,114,0,11285,2,125, Medium, N/A,0.6,-0.32105,12714,0.099,0.11,1.753,1.739,0.35,3.921,0.019,0.018
essentia, 25 Jun 2018, 8 Jul 2018,13.0,106.0,6, saas,32,25500000.0,25500000.0,1.0,0.043,27207,0,17623,1,201, VeryHigh, Medium,0.92,0.10474,1649680,-0.44,-0.335,-5.317,-5.372,0.113,1.545,-0.022,-0.021
bankera, 27 Nov 2017, 27 Feb 2018,92.0,237.0,5, fintech,7,15094919.0,15094919.0,1.0,0.02,18716,0,25415,1,136, High, Low,0.84,-0.4809,2604320,-0.588,-0.196,-3.114,-3.176,-0.104,-1.028,-0.004,-0.004
celsius, 16 Mar 2018, 23 Mar 2018,7.0,213.0,1, fintech,12,50000000.0,50000000.0,1.0,0.2,7796,0,20228,1,155, High, Medium,0.86,0.09404,13091,-0.201,-1.597,-3.194,-3.22,-3.54,-18.501,-0.042,-0.043
budbo, 29 Jan 2018, 5 Mar 2018,35.0,231.0,7, other,17,30000000.0,52631579.0,0.57,0.35,2808,0,4643,1,98, Medium, N/A,0.8,-0.66625,67317,0.101,0.051,0.817,0.799,0.567,5.177,0.001,0.001
alttex, 3 Mar 2018, 1 Jun 2018,90.0,143.0,4, fintech,20,5740800.0,19795862.0,0.29,0.64,10077,0,9018,1,154, Medium, Medium,0.84,-0.99282,3555,0.135,0.136,2.155,2.138,0.115,-1.918,0.038,0.038
hero, 14 Sep 2017, 14 Oct 2017,30.0,373.0,5, fintech,13,36416517.0,173411986.0,0.21,0.0399,651,0,4161,1,84, Medium, N/A,0.72,7.53388,88370,-0.08,0.014,0.223,0.199,1.153,9.909,-0.002,-0.001
kybernetwork, 31 Aug 2017, 15 Sep 2017,15.0,402.0,7, fintech,10,52000000.0,52000000.0,1.0,0.41,11662,0,91218,2,142, N/A, N/A,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitdice, 15 Aug 2017, 15 Sep 2017,31.0,402.0,10, gambling,1,8748793.0,24996551.0,0.35,0.098,739,0,3416,2,162, N/A, N/A,0.68,0.52533,60084,0.111,0.184,2.919,2.868,-0.137,-1.299,0.004,0.003
substratum, 14 Aug 2017, 14 Sep 2017,31.0,403.0,1, blockchain,6,13800000.0,44516129.0,0.31,0.0744,2654,0,70628,1,98, N/A, N/A,0.74,-0.37212,41819,0.285,0.278,4.417,4.384,0.24,3.576,0.007,0.005
coss, 8 Aug 2017, 6 Sep 2017,29.0,411.0,7, fintech,24,3200000.0,64000000.0,0.05,0.0565,5009,0,17818,3,268, Medium, VeryLow,0.6,-0.19306,116130,0.397,0.121,1.917,1.887,0.159,1.061,0.008,0.007
indorse, 8 Aug 2017, 8 Sep 2017,31.0,409.0,7, blockchain,19,9247392.0,14915148.0,0.62,0.3067,39,0,8932,1,135, High, Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
viberate, 5 Sep 2017, 5 Sep 2017,0.0,412.0,5, telecommunications,19,12000000.0,12000000.0,1.0,0.1,4520,0,35665,2,114, High, VeryLow,0.74,1.74978,1490480,-0.187,-0.078,-1.245,-1.294,0.045,1.003,0.0,0.0
pillar, 15 Jul 2017, 17 Jul 2017,2.0,462.0,4, other,30,20000000.0,50000000.0,0.4,0.097,700,0,13062,1,88, N/A, N/A,0.68,-0.23258,101274,0.243,0.064,1.02,0.982,0.124,1.508,0.006,0.006
