coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
quidli,01 Jun 2018,30 Jun 2018,29.0,286.0,12,blockchain,17,N/A,23500000.0,N/A,0.012,1183,0,N/A,1.0,127.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
meetcoin,01 Jun 2018,30 Jun 2018,29.0,286.0,12,blockchain,4,N/A,112000000.0,N/A,1.0,1183,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
playhall,01 Jun 2018,30 Jun 2018,29.0,286.0,12,blockchain,6,87050.0,8705000.0,0.01,0.021,1183,0,N/A,3.5,303.0,Low,Medium,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cardstack,31 May 2018,30 Jun 2018,30.0,286.0,12,blockchain,18,35000000.0,35000000.0,1.0,0.017,1183,0,5069,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nuggets,18 Jun 2018,30 Jun 2018,12.0,286.0,12,fintech,10,N/A,30000000.0,N/A,0.0086,1183,0,3038,3.5,303.0,High,N/A,N/A,-0.78326,31212,-0.245,-0.089,-1.41,-1.433,0.3,3.968,0.016,0.016
insureum,30 May 2018,30 Jun 2018,31.0,286.0,12,insurance services,10,20000000.0,20000000.0,1.0,0.1,1183,6,1285,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eip,24 May 2018,30 Jun 2018,37.0,286.0,12,blockchain,N/A,N/A,60000000.0,N/A,0.1,1184,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beercoin,18 May 2018,30 Jun 2018,43.0,286.0,12,blockchain,12,N/A,21307000.0,N/A,0.0055,1184,0,1675,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sandblock,25 Apr 2018,30 Jun 2018,66.0,286.0,12,blockchain,8,N/A,8000000.0,N/A,0.145,1184,1,9638,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kryptonium,13 May 2018,30 Jun 2018,48.0,286.0,12,other,6,N/A,6000000.0,N/A,1.0,1185,0,17587,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aisi,10 May 2018,30 Jun 2018,51.0,286.0,12,blockchain,N/A,N/A,12800000.0,N/A,0.08,1184,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mobi,10 May 2018,30 Jun 2018,51.0,286.0,12,blockchain,6,N/A,1040000000.0,N/A,0.26,1184,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamestars,10 May 2018,30 Jun 2018,51.0,286.0,12,blockchain,N/A,N/A,7500000.0,N/A,0.035,1184,0,296,2.0,172.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elove,01 May 2018,30 Jun 2018,60.0,286.0,12,blockchain,N/A,N/A,18136800.0,N/A,0.335,1184,0,12,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
allstocks,15 Apr 2018,30 Jun 2018,76.0,286.0,12,blockchain,6,N/A,20000000.0,N/A,0.87,1184,0,N/A,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
intervalue,1 May 2018,30 Jun 2018,60.0,286.0,12,blockchain,8,20342000.0,N/A,N/A,0.0226,1184,0,N/A,3.0,188.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wecarecoin,30 Apr 2018,30 Jun 2018,61.0,286.0,12,blockchain,1,N/A,13750000.0,N/A,1.25,1185,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
record,30 Apr 2018,30 Jun 2018,61.0,286.0,12,blockchain,4,N/A,15000000.0,N/A,0.1,1185,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digidex,30 Apr 2018,30 Jun 2018,61.0,286.0,12,other,8,N/A,N/A,N/A,0.043,1185,0,1214,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
globatalent,18 Jun 2018,30 Jun 2018,12.0,286.0,12,blockchain,12,17500000.0,35000000.0,0.5,0.07,1185,0,6918,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moneyking,1 Apr 2018,30 Jun 2018,90.0,286.0,12,blockchain,3,N/A,8000000.0,N/A,0.01,1185,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sonder,22 May 2018,30 Jun 2018,39.0,286.0,12,fintech,7,6000000.0,6000000.0,1.0,0.03,1185,0,2450,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
prokarex,2 Apr 2018,30 Jun 2018,89.0,286.0,12,other,21,1050000.0,5526316.0,0.19,0.05,1186,0,19,3.5,303.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uunio,1 May 2018,30 Jun 2018,60.0,286.0,12,blockchain,14,N/A,20000000.0,N/A,0.08,1186,0,450,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
playbets,1 Jun 2018,30 Jun 2018,29.0,286.0,12,blockchain,6,24089.0,N/A,0.0,0.0721,1186,0,1883,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beeasy,1 Feb 2018,30 Jun 2018,149.0,286.0,12,blockchain,6,3969129.0,3969129.0,1.0,124.0,1187,0,562,3.5,304.0,Low,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adamant,29 Jan 2018,30 Jun 2018,152.0,286.0,12,blockchain,N/A,3997108.0,30746985.0,0.13,0.468,1187,0,806,2.0,152.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
augmate,1 Jan 2018,30 Jun 2018,180.0,286.0,12,fintech,9,N/A,64000000.0,N/A,0.015,1187,0,6961,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stex,01 May 2018,30 Jun 2018,60.0,286.0,5,blockchain,3,4521900.0,N/A,N/A,N/A,1188,0,N/A,N/A,N/A,Medium,VeryHigh,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neurogress,1 May 2018,30 Jun 2018,60.0,286.0,12,other,12,58323.0,N/A,N/A,0.623,1188,0,374,3.5,304.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
genesis,1 Apr 2018,30 Jun 2018,90.0,286.0,12,fintech,12,3480000.0,23200000.0,0.15,1.16,1188,0,5237,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vuulr,9 May 2018,30 Jun 2018,52.0,286.0,12,blockchain,12,40000.0,4000000.0,0.01,0.033,1188,0,329,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
safein,31 May 2018,30 Jun 2018,30.0,286.0,12,saas,14,N/A,21000000.0,N/A,0.07,1188,0,N/A,3.5,304.0,High,Medium,0.9,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vite,11 Jun 2018,30 Jun 2018,19.0,286.0,12,blockchain,4,28000000.0,28000000.0,1.0,0.143,1188,0,59,3.5,304.0,High,N/A,N/A,-0.25443,623905,-0.499,-0.262,-4.153,-4.203,0.164,1.371,-0.003,-0.003
xentavo,1 Apr 2018,30 Jun 2018,90.0,286.0,12,blockchain,3,N/A,N/A,N/A,0.058,1187,0,7245,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
