coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
primalbase,27 Jun 2017,28 Jun 2017,1.0,514.0,5,other,3,7600000.0,7600000.0,1.0,7554.6,340,1,2576,2.0,141.0,Medium,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tenx,24 Jun 2017,24 Jun 2017,0.0,518.0,7,other,10,80000000.0,80000000.0,1.0,0.8701,N/A,2,140941,1.7,142.0,High,Low,N/A,53.93621,303595,0.046,0.156,2.484,2.47,0.154,1.81,0.003,-0.002
civic,21 Jun 2017,22 Jun 2017,1.0,520.0,1,blockchain,2,33000000.0,33000000.0,1.0,0.1,8348,3,88326,2.3,179.0,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
status,20 Jun 2017,20 Jun 2017,0.0,522.0,6,telecommunications,12,10000000.0,N/A,N/A,0.0365,N/A,0,108944,1.9,137.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
idice,12 Jun 2017,26 Jun 2017,14.0,516.0,12,other,N/A,2500000.0,N/A,N/A,0.0,N/A,1,N/A,N/A,N/A,Low,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
metalpay,09 Jun 2017,09 Jun 2017,0.0,533.0,12,fintech,N/A,3000000.0,3000000.0,1.0,0.18,N/A,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cofound.it,07 Jun 2017,31 May 2017,7.0,542.0,5,fintech,2,14820030.0,14820030.0,1.0,0.12,1046,3,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wagerr,1 Jun 2017,25 Jun 2017,24.0,517.0,10,other,6,10000000.0,10000000.0,1.0,0.055,N/A,7,7710,1.4,113.0,High,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dcorp,01 Jun 2017,29 Jun 2017,28.0,513.0,12,fintech,4,5050000.0,N/A,N/A,0.761,N/A,5,N/A,N/A,N/A,Medium,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
patientory,31 May 2017,3 Jun 2017,3.0,539.0,1,other,6,7200000.0,10285714.0,0.7,0.104,N/A,6,19012,1.9,186.0,Medium,N/A,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zengold,26 May 2017,9 Jun 2017,14.0,533.0,3,other,2,1908960.0,3030095.0,0.63,0.03,507,0,N/A,1.0,55.0,Low,VeryHigh,0.3,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aeternity,29 May 2017,19 Jun 2017,21.0,523.0,5,blockchain,15,24426689.0,N/A,N/A,0.284,N/A,1,2339,1.8,121.0,Medium,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoping,25 May 2017,24 Jun 2017,30.0,518.0,12,fintech,2,2742420.0,N/A,N/A,0.278,N/A,6,9664,3.5,407.0,Medium,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aira,25 May 2017,28 May 2017,3.0,545.0,2,saas,15,N/A,N/A,N/A,N/A,N/A,0,12904,1.0,116.0,Medium,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nvo,23 May 2017,27 Jun 2017,35.0,515.0,1,fintech,4,7790556.0,N/A,N/A,0.519,N/A,0,N/A,1.0,76.0,Medium,High,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
masknetwork,23 May 2017,23 Jun 2017,31.0,519.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yoyow,21 May 2017,24 May 2017,3.0,549.0,3,other,N/A,4364760.0,14549200.0,0.3,0.016,3404,1,N/A,N/A,N/A,Medium,N/A,0.22,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
storj,19 May 2017,25 May 2017,6.0,548.0,1,saas,15,30000000.0,30000000.0,1.0,0.5,N/A,1,83727,2.0,147.0,N/A,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
monaco,18 May 2017,18 Jun 2017,31.0,524.0,12,other,12,26700000.0,N/A,N/A,2.89,6109,5,N/A,N/A,N/A,Medium,Low,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
minexcoin,15 May 2017,13 Jun 2017,29.0,529.0,12,fintech,N/A,2529124.0,25291240.0,0.1,6.31,4234,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zrcoin,11 May 2017,9 Jun 2017,29.0,533.0,2,fintech,10,7000000.0,N/A,N/A,1.55,N/A,8,N/A,1.0,83.0,Medium,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
boscoin,09 May 2017,10 May 2017,1.0,563.0,12,blockchain,17,17920000.0,N/A,N/A,0.044,N/A,1,N/A,N/A,N/A,High,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
voise,6 May 2017,6 Jun 2017,31.0,536.0,5,telecommunications,4,64651.0,N/A,N/A,0.0,6855,1,16633,1.0,125.0,Low,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
embermine,5 May 2017,2 Jun 2017,28.0,540.0,1,other,4,80000.0,N/A,N/A,0.04,826,3,2956,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tokencard,2 May 2017,2 May 2017,0.0,571.0,4,fintech,8,12782000.0,12782000.0,1.0,0.537,N/A,0,18583,1.1,89.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adel,30 Apr 2017,30 May 2017,30.0,543.0,12,other,N/A,1672391.0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
veritaseum,25 Apr 2017,26 May 2017,31.0,547.0,1,fintech,3,6480882.0,N/A,N/A,12.0,N/A,1,23361,1.7,145.0,Medium,N/A,0.36,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
exscudo,25 Apr 2017,31 May 2017,36.0,542.0,5,fintech,9,5389491.0,5389491.0,1.0,0.4384,N/A,10,8644,3.3,236.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mobilego,25 Apr 2017,25 May 2017,30.0,548.0,1,gaming,8,53000000.0,53000000.0,1.0,0.76,2950,0,296,1.1,115.0,Medium,N/A,N/A,2.53947,187166,-0.047,-0.015,-0.239,-0.264,0.078,2.339,0.002,0.004
encryptotel,24 Apr 2017,31 May 2017,37.0,542.0,2,telecommunications,3,44292128.0,N/A,N/A,0.0,304,1,7853,1.0,147.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gnosis,24 Apr 2017,24 Apr 2017,0.0,579.0,5,other,10,12500000.0,12500000.0,1.0,29.85,N/A,1,71728,2.0,208.0,Medium,N/A,0.68,1.5072,13582400,0.562,0.318,5.048,5.013,0.091,1.304,0.001,-0.003
cryptoforecast,15 Apr 2017,15 May 2017,30.0,558.0,5,fintech,2,19398.0,N/A,N/A,0.0,453,0,2872,1.0,95.0,Low,N/A,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ethbits,15 Apr 2017,13 May 2017,28.0,560.0,4,fintech,4,1216178.0,N/A,N/A,1.1435,3860,1,5464,1.0,73.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ecobit,9 Apr 2017,15 Jun 2017,67.0,527.0,12,fintech,27,4580000.0,9956522.0,0.46,0.03,268,1,1126,3.0,207.0,Low,N/A,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rchain,04 Apr 2017,16 Apr 2017,12.0,587.0,1,blockchain,8,N/A,15000000.0,N/A,2.4,3307,0,10938,2.3,208.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cosmos,04 Apr 2017,04 Apr 2017,0.0,599.0,12,blockchain,1,16800000.0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Medium,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matchpool,2 Apr 2017,4 Apr 2017,2.0,599.0,12,other,7,5800000.0,5800000.0,1.0,0.095,2443,1,31943,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
centz,30 Mar 2017,29 May 2017,60.0,544.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lunyr,29 Mar 2017,28 Apr 2017,30.0,575.0,1,social services,3,3400000.0,N/A,N/A,1.61,N/A,2,32615,2.0,130.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
superdao,26 Mar 2017,25 Apr 2017,30.0,578.0,12,other,4,N/A,N/A,N/A,0.001,N/A,0,305,1.0,161.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
particl,17 Mar 2017,13 Apr 2017,27.0,590.0,12,other,N/A,750000.0,N/A,N/A,1.0,N/A,1,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
creativechain,14 Mar 2017,30 Apr 2017,47.0,573.0,12,telecommunications,N/A,N/A,N/A,N/A,0.038,N/A,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wetrust,2 Mar 2017,14 Apr 2017,43.0,589.0,1,insurance services,9,4978366.0,N/A,N/A,0.0625,N/A,1,17929,1.9,144.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
apptrade,27 Feb 2017,29 Apr 2017,61.0,574.0,12,fintech,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
peerplays,26 Feb 2017,14 May 2017,77.0,559.0,1,gaming,7,5000000.0,N/A,N/A,4.6,2719,0,8641,1.0,80.0,Medium,N/A,N/A,1.48043,9395,0.091,0.091,1.451,1.434,-0.06,-0.958,0.008,0.008
equibit,01 Feb 2017,01 Apr 2017,59.0,602.0,1,fintech,5,6690000.0,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
funfair,22 Jun 2017,23 Jun 2017,1.0,519.0,4,gaming,21,20000000.0,20000000.0,1.0,0.007,3369,0,36939,1.8,148.0,High,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
