coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
cognida,28 Sep 2018,30 Sep 2018,2.0,54.0,12,other,15,N/A,20000000.0,N/A,N/A,1613,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ubex,21 May 2018,30 Sep 2018,132.0,54.0,6,other,32,5170071.0,6802725.0,0.76,0.0023,82823,0,N/A,2.0,197.0,VeryHigh,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mira,15 Sep 2018,30 Sep 2018,15.0,54.0,7,fintech,11,1980000.0,19800000.0,0.1,1.0,N/A,0,929,1.0,41.0,Low,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
triffic,03 Sep 2018,30 Sep 2018,27.0,54.0,7,other,6,N/A,12000000.0,N/A,0.2,452,0,21522,1.0,112.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
payperblock,01 Sep 2018,30 Sep 2018,29.0,54.0,5,other,12,N/A,5000000.0,N/A,0.005,N/A,0,13463,1.4,136.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
proppush,01 Sep 2018,30 Sep 2018,29.0,54.0,12,real estate,12,N/A,10000000.0,N/A,N/A,5912,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sidera,01 Sep 2018,30 Sep 2018,29.0,54.0,12,blockchain,8,N/A,15000000.0,N/A,2.0,33339,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moolya,01 Sep 2018,30 Sep 2018,29.0,54.0,12,other,33,N/A,25000000.0,N/A,0.06,N/A,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aenco,1 Sep 2018,30 Sep 2018,29.0,54.0,12,other,15,16456000.0,60948148.0,0.27,0.1,7917,0,3977,4.0,190.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ebyte,1 Sep 2018,30 Sep 2018,29.0,54.0,5,gaming,16,N/A,6978000.0,N/A,6.1181,11061,0,2615,2.0,97.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paket,01 Sep 2018,30 Sep 2018,29.0,54.0,12,transportation,7,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
outofthecloud,01 Sep 2018,30 Sep 2018,29.0,54.0,12,saas,10,N/A,70000000.0,N/A,0.15,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fintechfans,01 Sep 2018,30 Sep 2018,29.0,54.0,5,other,6,397813.0,13260433.0,0.03,1.2,482,0,1104,3.2,108.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lili,01 Sep 2018,30 Sep 2018,29.0,54.0,5,fintech,4,N/A,4652000.0,N/A,0.296,4619,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
risecoin,01 Sep 2018,30 Sep 2018,29.0,54.0,12,ecommerce,1,N/A,500000000.0,N/A,0.042,494,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lexzoom,01 Sep 2018,30 Sep 2018,29.0,54.0,12,real estate,8,N/A,20000000.0,N/A,0.5,N/A,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greenlink,31 Aug 2018,30 Sep 2018,30.0,54.0,7,ecommerce,12,N/A,10000000.0,N/A,0.02,28451,0,3978,1.5,107.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zorff,30 Aug 2018,30 Sep 2018,31.0,54.0,12,fintech,10,N/A,1800.0,N/A,0.0,16096,0,8113,1.0,129.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
openassets,27 Aug 2018,30 Sep 2018,34.0,54.0,2,fintech,2,N/A,34000000.0,N/A,1.0,203,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
monetahawk,27 Jul 2018,30 Sep 2018,65.0,54.0,4,fintech,9,N/A,2326000.0,N/A,0.0939,N/A,0,135,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockvest,01 Jul 2018,30 Sep 2018,91.0,54.0,1,fintech,24,N/A,32500000.0,N/A,1.0,14362,0,N/A,N/A,N/A,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartsignals,12 Aug 2018,30 Sep 2018,49.0,54.0,12,other,N/A,N/A,10982400.0,N/A,0.832,104,0,7,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etolar,11 Aug 2018,30 Sep 2018,50.0,54.0,12,blockchain,3,N/A,56950000.0,N/A,0.01,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lookrev,08 Sep 2017,30 Sep 2018,387.0,54.0,1,ecommerce,8,N/A,30000000.0,N/A,0.19,N/A,0,N/A,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
valueticket,02 Aug 2018,30 Sep 2018,59.0,54.0,12,other,N/A,N/A,60000000.0,N/A,1.0,N/A,0,82,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
subaj,02 Aug 2018,30 Sep 2018,59.0,54.0,12,ecommerce,8,N/A,70000000.0,N/A,0.05,76249,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moovin,01 Aug 2018,30 Sep 2018,60.0,54.0,1,other,6,N/A,20800000.0,N/A,0.008,N/A,0,38,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
conterium,4 Jun 2018,30 Sep 2018,118.0,54.0,1,ecommerce,8,N/A,30000000.0,N/A,0.02,147,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
axnet,1 Aug 2018,30 Sep 2018,60.0,54.0,5,fintech,8,N/A,200000000.0,N/A,0.1182,47,0,29696,2.0,91.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinmarketalert,31 Jul 2018,30 Sep 2018,61.0,54.0,6,fintech,10,N/A,444570.0,N/A,0.0511,N/A,0,N/A,4.9,335.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mit-ra,01 Aug 2018,30 Sep 2018,60.0,54.0,12,other,8,N/A,20000000.0,N/A,0.1,N/A,0,624,2.0,144.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
module,01 Aug 2018,30 Sep 2018,60.0,54.0,12,other,6,4699950.0,18076731.0,0.26,0.008,86,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rockercoin,01 Aug 2018,30 Sep 2018,60.0,54.0,12,ecommerce,10,N/A,3023800.0,N/A,0.21,N/A,0,N/A,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gabro,31 Jul 2018,30 Sep 2018,61.0,54.0,7,ecommerce,11,4570000.0,50777778.0,0.09,0.0465,28865,0,1768,1.3,90.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
unitedfans,31 Jul 2018,30 Sep 2018,61.0,54.0,5,entertainment,10,N/A,6000000.0,N/A,0.666,3811,0,4446,1.0,109.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
berminal,21 Jul 2018,30 Sep 2018,71.0,54.0,12,telecommunications,N/A,N/A,N/A,N/A,N/A,75418,0,N/A,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wmpro,20 Jul 2018,30 Sep 2018,72.0,54.0,5,other,10,N/A,4153600.0,N/A,0.31,361,0,18590,1.0,135.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitdrive,20 Jul 2018,30 Sep 2018,72.0,54.0,10,transportation,8,N/A,20000000.0,N/A,0.04,N/A,0,197,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
destream,1 Aug 2018,30 Sep 2018,60.0,54.0,5,gaming,18,5600000.0,11914894.0,0.47,0.006,26700,0,3316,1.7,182.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elyqd,09 Jul 2018,30 Sep 2018,83.0,54.0,1,other,9,N/A,15000000.0,N/A,0.015,N/A,0,4052,2.5,149.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
minery,1 Jul 2018,30 Sep 2018,91.0,54.0,2,blockchain,11,N/A,55000000.0,N/A,1.0,365,0,707,1.0,112.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gigtricks,01 Sep 2018,30 Sep 2018,29.0,54.0,7,other,13,N/A,35000000.0,N/A,0.326,13551,0,2628,1.2,93.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pingpaid,1 Jul 2018,30 Sep 2018,91.0,54.0,12,fintech,7,5072578.0,33817187.0,0.15,0.2054,8344,0,2637,4.3,205.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
abeona,01 Jul 2018,30 Sep 2018,91.0,54.0,12,fintech,6,N/A,60000000.0,N/A,0.1,147,0,5,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bbiller,01 Jul 2018,30 Sep 2018,91.0,54.0,9,fintech,2,N/A,133000000.0,N/A,0.01,N/A,0,63,1.0,149.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibit,01 Jul 2018,30 Sep 2018,91.0,54.0,7,other,14,688349.0,3441745.0,0.2,0.0,19830,0,11318,1.0,39.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lexit,19 Jun 2018,30 Sep 2018,103.0,54.0,5,ecommerce,7,N/A,6978000.0,N/A,N/A,9990,0,N/A,N/A,N/A,VeryHigh,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tutellus,12 Jun 2018,30 Sep 2018,110.0,54.0,5,social services,5,4000000.0,20000000.0,0.2,0.05,8048,0,4533,1.0,141.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mednetwork,01 Jun 2018,30 Sep 2018,121.0,54.0,12,other,3,N/A,34500000.0,N/A,0.25,65,0,94,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
agrotechfarm,23 Jul 2018,30 Sep 2018,69.0,54.0,12,other,12,58105.0,N/A,0.0,2.7677,14126,0,1883,2.1,86.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kakushin,1 Jun 2018,30 Sep 2018,121.0,54.0,9,fintech,7,31301.0,N/A,0.0,0.06,15386,0,2262,1.0,85.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greenhashes,18 May 2018,30 Sep 2018,135.0,54.0,12,other,8,30000.0,N/A,0.0,0.6572,10596,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
efir,14 May 2018,30 Sep 2018,139.0,54.0,2,other,8,31766.0,N/A,N/A,0.01,4135,0,9975,1.9,121.0,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
emmares,5 May 2018,30 Sep 2018,148.0,54.0,3,other,14,2365000.0,8155172.0,0.29,0.12,7035,0,4835,2.2,178.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bionic,5 Apr 2018,30 Sep 2018,178.0,54.0,1,other,N/A,N/A,6000000.0,N/A,0.1162,N/A,0,3780,1.3,149.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wixlar,15 Apr 2018,30 Sep 2018,168.0,54.0,12,fintech,2,N/A,17866500.0,N/A,0.012,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hydrocoin,1 Apr 2018,30 Sep 2018,182.0,54.0,5,energy,4,N/A,117650000.0,N/A,0.2353,N/A,0,4671,1.0,103.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tremissis,01 Aug 2017,30 Sep 2018,425.0,55.0,12,blockchain,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mfun,01 Sep 2018,30 Sep 2018,29.0,55.0,7,gaming,12,N/A,10000000.0,N/A,0.1,29762,0,569,1.0,143.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
angenium,01 Sep 2018,30 Sep 2018,29.0,55.0,5,other,16,2135000.0,106750000.0,0.02,1.0,990,0,648,1.0,128.0,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitfair,2 Sep 2018,30 Sep 2018,28.0,55.0,12,fintech,9,N/A,36000000.0,N/A,0.5,11758,0,5155,3.1,165.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bettium,01 Sep 2018,30 Sep 2018,29.0,55.0,5,other,10,N/A,30000000.0,N/A,0.05,854,0,N/A,1.0,112.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
axens,21 May 2018,30 Sep 2018,132.0,55.0,10,other,8,5000000.0,17857143.0,0.28,0.5,19993,0,5251,N/A,N/A,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kartblock,01 Sep 2018,30 Sep 2018,29.0,55.0,12,ecommerce,15,N/A,20000000.0,N/A,0.15,6614,0,845,1.0,54.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
urallowance,04 Aug 2018,30 Sep 2018,57.0,55.0,1,social services,4,N/A,N/A,N/A,N/A,1152,0,1123,1.0,54.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
