coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
crypterium,31 Oct 2017,14 Jan 2018,75.0,313.0,5,fintech,15,51656963.0,51656963.0,1.0,1.5,27339,2,17617,1.7,111.0,High,Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.737,-0.149,-1.176,-0.004,-0.003
aeron,19 Sep 2017,30 Oct 2017,41.0,389.0,10,blockchain,11,4897723.0,30610769.0,0.16,0.5,20446,0,35746,1.1,107.0,VeryHigh,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitjob,12 Sep 2017,13 Oct 2017,31.0,406.0,12,other,26,2726424.0,11854017.0,0.23,0.39,2574,1,6405,2.1,254.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
imigize,20 Sep 2018,20 Oct 2018,30.0,34.0,3,ecommerce,10,3000000.0,60000000.0,0.05,0.069,1570,0,1957,1.0,85.0,Medium,High,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
essentia,25 Jun 2018,8 Jul 2018,13.0,138.0,6,saas,32,25500000.0,25500000.0,1.0,0.043,25610,0,16061,1.6,192.0,VeryHigh,Medium,0.92,0.10474,1649680,-0.44,-0.335,-5.317,-5.361,-0.099,0.066,-0.02,-0.02
squeezer,20 Jun 2018,30 Jun 2018,10.0,146.0,10,blockchain,7,15000000.0,18750000.0,0.8,0.25,19883,0,18624,2.0,90.0,High,Medium,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
quarkchain,2 Jun 2018,3 Jun 2018,1.0,173.0,1,blockchain,9,20000000.0,20000000.0,1.0,0.0187,59714,2,27338,1.3,128.0,Medium,High,0.96,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
triwer,1 Jun 2018,31 Jul 2018,60.0,115.0,5,transportation,11,4690466.0,24686663.0,0.19,0.08,77145,0,9647,2.0,129.0,High,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tv-two,24 May 2018,24 Jul 2018,61.0,122.0,5,telecommunications,8,8700000.0,11917808.0,0.73,0.035,5451,0,2848,1.4,176.0,Medium,Medium,0.78,-0.7168,4508,0.212,1.679,3.358,3.343,-1.034,-7.933,0.027,0.033
flogmall,26 Apr 2018,20 Jul 2018,85.0,126.0,2,ecommerce,14,23212696.0,23930614.0,0.97,0.23,3313,0,4776,1.6,165.0,High,Medium,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arcona,15 Apr 2018,14 Jul 2018,90.0,132.0,7,gaming,10,3165000.0,24346154.0,0.13,1.0,14559,0,6024,3.0,128.0,VeryHigh,Medium,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paymon,10 May 2018,13 Jun 2018,34.0,164.0,2,blockchain,14,1092514.0,3034761.0,0.36,0.015,6603,0,7542,2.5,122.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
odmcoin,1 Dec 2017,31 Dec 2017,30.0,328.0,2,fintech,10,1400000.0,1400000.0,1.0,78.8,11791,0,802,2.6,171.0,Medium,High,0.56,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pikciochain,17 Mar 2018,31 Mar 2018,14.0,238.0,6,saas,10,12269958.0,29926727.0,0.41,0.338,6097,1,5658,2.0,136.0,Medium,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
celsius,16 Mar 2018,23 Mar 2018,7.0,246.0,1,fintech,12,50000000.0,50000000.0,1.0,0.2,11776,0,21756,1.7,144.0,High,Medium,0.86,0.09404,13091,-0.201,-1.597,-3.194,-3.214,-0.919,-9.57,-0.027,-0.026
enlte,1 Apr 2018,3 Sep 2018,155.0,82.0,12,other,4,1200000.0,20000000.0,0.06,0.016,22475,0,8524,4.9,393.0,High,High,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
repux,6 Mar 2018,5 Apr 2018,30.0,233.0,5,other,11,4700000.0,33571429.0,0.14,0.2,3632,0,2331,3.0,84.0,Medium,Low,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alttex,3 Mar 2018,1 Jun 2018,90.0,176.0,4,fintech,20,5740800.0,19795862.0,0.29,0.64,9579,0,7244,1.7,146.0,Medium,Medium,0.84,-0.99282,3555,0.135,0.136,2.155,2.142,0.709,3.856,0.022,0.02
leadcoin,1 Mar 2018,11 Mar 2018,10.0,258.0,7,other,17,50000000.0,50000000.0,1.0,0.0453,9515,0,1704,2.0,145.0,Medium,Medium,0.88,1.6268,6963540,-0.017,0.001,0.013,-0.002,-0.203,-1.528,-0.013,-0.013
banca,26 Feb 2018,26 Feb 2018,0.0,271.0,7,fintech,16,20000000.0,20000000.0,1.0,0.002,404,0,36518,1.9,127.0,Medium,Medium,0.76,-0.655,856596,0.049,0.264,4.192,4.168,0.485,4.47,-0.001,-0.001
synthestech,1 Feb 2018,31 May 2018,119.0,177.0,6,other,4,73726.0,7372600.0,0.01,1.5,3216,0,2479,2.0,162.0,Medium,High,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
helbiz,15 Feb 2018,4 Mar 2018,17.0,265.0,7,transportation,10,5500000.0,55000000.0,0.1,0.1407,2360,0,20975,1.3,99.0,Medium,Medium,0.72,-0.90719,756160,0.161,0.039,0.623,0.603,0.064,1.303,-0.007,-0.007
refereum,12 Feb 2018,12 Mar 2018,28.0,257.0,1,gaming,13,40000000.0,40000000.0,1.0,0.01,38512,2,54367,3.5,314.0,High,Low,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
globitex,10 Feb 2018,12 Mar 2018,30.0,257.0,7,fintech,7,12500000.0,12500000.0,1.0,0.124,59,0,4777,1.0,90.0,Medium,Low,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kryll,07 Feb 2018,20 Apr 2018,72.0,218.0,5,fintech,8,3800000.0,29230769.0,0.13,0.2,6687,0,6644,3.8,283.0,Medium,Medium,0.88,-0.58498,97079,-0.342,-0.175,-2.775,-2.857,0.052,0.893,-0.004,-0.004
xinfin,5 Feb 2018,15 Mar 2018,38.0,254.0,7,fintech,31,15000000.0,65217391.0,0.23,0.0044,8760,0,28,2.0,195.0,Medium,Medium,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beeasy,1 Feb 2018,30 Jun 2018,149.0,147.0,12,fintech,6,3969129.0,3969129.0,1.0,124.0,4354,0,735,2.0,111.0,Low,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medicalchain,1 Feb 2018,1 Feb 2018,0.0,296.0,4,insurance services,10,24000000.0,24000000.0,1.0,0.2,19112,1,15321,1.7,112.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gimmer,01 Feb 2018,28 Feb 2018,27.0,269.0,7,other,11,2840000.0,6042553.0,0.47,0.2,5511,0,4227,1.9,153.0,Medium,Low,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fusion,1 Feb 2018,10 Feb 2018,9.0,287.0,7,blockchain,10,108394802.0,108394802.0,1.0,2.0775,2782,0,8796,1.4,103.0,Medium,Medium,0.8,0.57882,1440790,-0.034,0.126,1.994,1.954,0.07,0.652,-0.001,-0.001
iqeon,30 Jan 2018,13 Mar 2018,42.0,256.0,5,gaming,15,1564307.0,15643070.0,0.1,2.15,3541,3,2292,2.2,123.0,Medium,Low,0.82,-0.89996,5951,-0.114,-0.903,-1.806,-1.879,-0.086,-0.746,-0.007,-0.007
darico,30 Jan 2018,30 Jul 2018,181.0,117.0,7,fintech,12,11500000.0,35937500.0,0.32,1.0,14736,0,7461,4.7,405.0,High,Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
datawallet,5 Feb 2018,7 Mar 2018,30.0,262.0,1,blockchain,13,40000000.0,40000000.0,1.0,0.18,11228,3,24,4.5,157.0,High,Low,0.7,-0.22604,122971,-0.14,-0.141,-2.246,-2.282,0.101,1.731,-0.007,-0.007
gatcoin,17 Dec 2017,5 Jan 2018,19.0,323.0,3,saas,17,14500000.0,14500000.0,1.0,0.2,3128,0,4571,1.0,105.0,Medium,Low,0.82,-0.98161,494,0.102,0.807,1.614,1.551,-0.215,-0.66,-0.025,-0.023
bcdiploma,18 Jan 2018,16 Feb 2018,29.0,281.0,5,other,6,1889244.0,1889244.0,1.0,0.116,1134,0,142,1.0,106.0,Medium,High,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nebulas,8 Dec 2017,16 Dec 2017,8.0,343.0,1,blockchain,14,60000000.0,60000000.0,1.0,2.0,10445,0,23973,3.0,160.0,VeryHigh,VeryLow,0.94,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bread,16 Dec 2017,24 Dec 2017,8.0,335.0,6,fintech,6,20021300.0,20021300.0,1.0,0.8055,31841,1,113,1.0,133.0,Low,Low,0.7,1.34637,56455400,0.228,-0.03,-0.48,-0.512,0.005,0.623,-0.002,-0.002
kairos,14 Dec 2017,01 Sep 2018,261.0,84.0,1,saas,7,13050000.0,30348837.0,0.43,0.2,2572,0,4735,2.5,173.0,Medium,Low,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
envion,15 Dec 2017,14 Jan 2018,30.0,314.0,6,blockchain,8,10001227.0,142874671.0,0.07,1.0,16975,0,19037,1.9,120.0,High,High,0.82,-0.03575,168394,-0.223,-0.125,-1.981,-2.033,0.164,1.217,-0.002,-0.002
adbank,15 Dec 2017,14 Jan 2018,30.0,314.0,1,blockchain,5,15000000.0,15000000.0,1.0,0.045,695,0,5860,2.4,199.0,Low,Medium,0.64,-0.07476,1033600,-0.129,-0.151,-2.394,-2.433,0.092,1.385,-0.007,-0.007
gifto,14 Dec 2017,14 Dec 2017,0.0,345.0,3,other,5,10000000.0,10000000.0,1.0,0.1,38116,1,16570,1.8,102.0,High,Medium,0.92,2.48851,44959800,0.325,0.124,1.967,1.946,0.201,2.279,-0.001,-0.001
props,11 Dec 2017,21 Dec 2017,10.0,338.0,1,blockchain,6,25000000.0,25000000.0,1.0,0.13,5051,0,6500,1.7,103.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eristica,7 Dec 2017,7 Feb 2018,62.0,290.0,2,other,4,3138109.0,10122932.0,0.31,0.02,2958,3,3695,1.1,132.0,Low,Low,0.76,-0.45355,2634,-0.301,-2.388,-4.777,-4.822,0.432,4.07,-0.012,-0.012
latium,28 Nov 2017,28 Dec 2017,30.0,331.0,1,other,10,51578800.0,51578800.0,1.0,0.368,1219,0,19957,8.2,549.0,VeryHigh,Low,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
storiqa,28 Nov 2017,29 Jan 2018,62.0,299.0,3,other,11,25000000.0,25000000.0,1.0,0.003,84765,10,15065,1.6,140.0,High,Low,0.64,-0.05967,271889,-0.097,0.108,1.718,1.681,-0.485,-3.984,-0.002,-0.002
canya,26 Nov 2017,26 Dec 2017,30.0,333.0,9,other,13,8336405.0,23156681.0,0.36,0.77,2893,0,1197,1.1,71.0,Medium,Low,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cybermiles,21 Nov 2017,21 Dec 2017,30.0,338.0,1,blockchain,9,30881582.0,30881582.0,1.0,0.103,43465,1,295474,1.6,121.0,VeryHigh,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clearcoin,16 Nov 2017,31 Mar 2018,135.0,238.0,1,other,17,4350000.0,10116279.0,0.43,0.01,15665,1,7686,2.0,141.0,High,Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.736,0.145,0.915,-0.003,-0.003
blockstack,16 Nov 2017,1 Dec 2017,15.0,358.0,1,other,13,52000000.0,52000000.0,1.0,0.25,1075,0,32571,2.3,157.0,Medium,Low,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
leverj,7 Nov 2017,7 Dec 2017,30.0,352.0,7,other,6,13049080.0,50188769.0,0.26,0.15,3073,0,4706,4.3,327.0,Medium,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartlands,2 Nov 2017,20 Nov 2017,18.0,369.0,12,other,12,1753698.0,25052829.0,0.07,0.5,2513,0,15834,1.8,114.0,Medium,High,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paypie,15 Oct 2017,16 Oct 2017,1.0,404.0,1,fintech,2,26000000.0,26000000.0,1.0,0.3677,3937,0,7676,3.1,309.0,High,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ethlend,25 Nov 2017,30 Nov 2017,5.0,359.0,5,fintech,25,17860000.0,17860000.0,1.0,0.0176,16049,1,11956,2.0,178.0,High,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptopay,2 Oct 2017,30 Oct 2017,28.0,390.0,4,other,3,18148220.0,64815071.0,0.28,0.3068,692,0,8988,3.0,128.0,High,Low,0.82,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sandcoin,18 Sep 2017,18 Oct 2017,30.0,402.0,2,fintech,4,1291380.0,4035562.0,0.32,1.35,789,0,994,1.0,78.0,Low,High,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gimli,16 Sep 2017,20 Oct 2017,34.0,400.0,5,other,9,1717455.0,5922259.0,0.29,4.7627,654,0,1896,1.0,94.0,Low,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
electroneum,14 Sep 2017,20 Oct 2017,36.0,400.0,4,blockchain,12,39934610.0,39934610.0,1.0,0.01,12726,4,129263,5.79,383.0,Medium,Low,0.84,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cobinhood,13 Sep 2017,22 Oct 2017,39.0,398.0,3,fintech,5,13078406.0,25150781.0,0.52,0.0735,12118,0,54550,3.0,237.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
atlant,7 Sep 2017,1 Nov 2017,55.0,388.0,2,other,12,6663530.0,66635300.0,0.1,0.5731,4267,1,4393,2.6,166.0,High,Low,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
maecenas,7 Sep 2017,8 Oct 2017,31.0,412.0,4,other,8,15375432.0,18982015.0,0.81,0.6448,1939,0,2799,1.6,110.0,Medium,VeryLow,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
viberate,5 Sep 2017,5 Sep 2017,0.0,445.0,5,telecommunications,19,12000000.0,12000000.0,1.0,0.1,4687,0,34294,1.7,97.0,High,VeryLow,0.74,1.74978,1490480,-0.187,-0.078,-1.245,-1.283,0.034,0.869,-0.001,-0.001
monetha,31 Aug 2017,31 Aug 2017,0.0,450.0,5,blockchain,11,35910000.0,35910000.0,1.0,0.19,4418,1,18868,1.7,118.0,High,VeryLow,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
substratum,14 Aug 2017,14 Sep 2017,31.0,436.0,1,blockchain,6,13800000.0,44516129.0,0.31,0.0744,2587,0,70029,1.6,96.0,Medium,Medium,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
indorse,8 Aug 2017,8 Sep 2017,31.0,442.0,7,blockchain,19,9247392.0,14915148.0,0.62,0.3067,39,1,8701,1.4,132.0,High,Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digipulse,1 Oct 2017,31 Oct 2017,30.0,389.0,5,legal services,7,1038413.0,5465332.0,0.19,1.2146,10,1,5534,2.0,346.0,Medium,Medium,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
loopring,1 Aug 2017,16 Aug 2017,15.0,465.0,3,fintech,3,45000000.0,45000000.0,1.0,0.06,5022,4,28485,2.8,125.0,Stable+,High,0.58,0.74683,200829,-0.054,0.123,1.952,1.93,0.168,3.214,0.004,0.001
fundrequest,20 Nov 2017,01 Dec 2017,11.0,358.0,5,blockchain,11,12121040.0,14964247.0,0.81,0.48,8672,0,11076,1.6,126.0,Medium,Medium,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
