coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
crowdtoken,26 Feb 2018,02 Apr 2018,35.0,235.0,5,other,16,N/A,N/A,N/A,N/A,19057,0,26213,1.6,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
povr,30 Mar 2018,22 Jun 2018,84.0,154.0,12,other,3,N/A,10000000.0,N/A,0.02,236,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iryo,11 Apr 2018,17 Apr 2018,6.0,220.0,5,insurance services,7,15800000.0,25901639.0,0.61,0.11,11594,0,1736,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uulala,21 Apr 2018,21 May 2018,30.0,186.0,1,other,20,N/A,50000000.0,N/A,0.28,1144,0,362,2.4,210.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
selfpay,25 May 2018,24 Jun 2018,30.0,152.0,7,fintech,4,N/A,19120500.0,N/A,2.217,55,0,21,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinself,25 May 2018,14 Jun 2018,20.0,162.0,4,other,15,N/A,1120320.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,0.02,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
crypton,27 Apr 2018,09 Jun 2018,43.0,167.0,5,other,13,N/A,50000000.0,N/A,1.0,204,0,84,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
owndata,02 Mar 2018,31 May 2018,90.0,176.0,4,other,6,N/A,N/A,N/A,0.00024,N/A,0,14383,2.8,163.0,N/A,N/A,N/A,0.47083,49204,-0.293,0.122,1.939,1.918,-0.149,-1.964,0.014,0.014
wisewolf,29 Mar 2018,05 Apr 2018,7.0,232.0,1,other,3,N/A,100000000.0,N/A,0.13,5404,0,7987,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greeneum,28 Apr 2018,30 May 2018,32.0,177.0,7,other,15,N/A,N/A,N/A,N/A,N/A,0,1857,1.0,112.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nedscoin,01 Mar 2018,01 Jun 2018,92.0,175.0,9,other,18,N/A,N/A,N/A,0.1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
redpill,21 Apr 2018,10 May 2018,19.0,197.0,1,other,7,N/A,6000000.0,N/A,0.2,4376,0,3659,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
znc,20 Apr 2018,13 Jun 2018,54.0,163.0,12,other,6,N/A,1000000.0,N/A,0.04,N/A,0,251,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
archicoin,01 Apr 2018,01 May 2018,30.0,206.0,2,other,6,N/A,20000000.0,N/A,0.002,5009,0,3953,1.0,75.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gig9,05 Apr 2018,30 Apr 2018,25.0,207.0,4,other,16,N/A,N/A,N/A,0.11,N/A,0,5079,1.0,114.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nativecoin,01 Jun 2018,08 Jun 2018,7.0,168.0,8,other,8,N/A,N/A,N/A,N/A,136,0,4,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qatar,27 Mar 2018,29 Apr 2018,33.0,208.0,12,other,5,N/A,N/A,0.02,N/A,41,0,17,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
woodpellets,11 Apr 2018,10 Jun 2018,60.0,166.0,2,other,18,N/A,N/A,N/A,N/A,N/A,0,433,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eden,25 May 2018,25 May 2018,0.0,182.0,1,blockchain,15,24000000.0,24000000.0,1.0,0.06,483,1,747,N/A,N/A,High,N/A,N/A,-0.30798,1356670,-0.124,-0.328,-5.212,-5.268,-0.363,-1.695,-0.025,-0.024
apollo18,15 Mar 2018,20 Apr 2018,36.0,217.0,1,other,4,20000.0,N/A,N/A,0.4,N/A,0,N/A,2.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
property2chain,01 Dec 2017,15 Apr 2018,135.0,222.0,11,other,5,N/A,9000000.0,N/A,N/A,N/A,0,16,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smrt,24 Mar 2018,21 Apr 2018,28.0,216.0,4,other,9,N/A,53000000.0,N/A,0.21,N/A,0,48,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xiwatt,24 Mar 2018,07 Apr 2018,14.0,230.0,1,other,7,N/A,40000000.0,N/A,N/A,2914,0,2054,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
phantasma,27 May 2018,28 May 2018,1.0,179.0,5,blockchain,8,9650000.0,9747475.0,0.99,0.23,15506,1,45,1.7,182.0,N/A,N/A,N/A,1.47572,799685,-0.435,-0.283,-4.487,-4.535,0.014,-0.432,-0.009,-0.009
mthereum,01 Mar 2018,01 Apr 2018,31.0,236.0,12,other,4,N/A,N/A,N/A,N/A,N/A,0,442,2.0,78.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ydentity,07 May 2018,21 May 2018,14.0,186.0,3,other,8,N/A,50000000.0,N/A,0.25,1290,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
localcoinswap,15 Apr 2018,15 Jun 2018,61.0,161.0,3,fintech,7,12150000.0,19918033.0,0.61,0.4,4542,0,4162,6.1,573.0,High,High,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smoke,20 Apr 2018,25 May 2018,35.0,182.0,10,other,3,25000.0,2500000.0,0.01,0.1,N/A,7,10497,1.9,137.0,N/A,N/A,0.5,-0.94943,1761,0.025,0.119,1.885,1.881,0.778,4.701,0.079,0.078
worldwifi,18 Apr 2018,18 May 2018,30.0,189.0,7,telecommunications,12,25000000.0,25000000.0,1.0,0.134,33217,0,3418,1.4,140.0,High,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinstocks,15 Mar 2018,14 Jun 2018,91.0,162.0,1,other,5,N/A,N/A,N/A,0.34,10180,0,6528,1.0,51.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
quantum1net,2 Feb 2018,11 May 2018,98.0,196.0,5,saas,7,4152400.0,10647179.0,0.39,0.7174,1349,0,1586,6.0,821.0,Medium,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adsigma,20 Apr 2018,20 May 2018,30.0,187.0,12,other,6,735917.0,14718340.0,0.05,0.205,18050,0,5416,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ax1,16 Apr 2018,11 Jun 2018,56.0,165.0,4,blockchain,10,1000000.0,100000000.0,0.01,0.8,N/A,0,497,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptorobotics,20 May 2018,20 Jun 2018,31.0,156.0,7,fintech,23,2144492.0,4204886.0,0.51,0.0798,2821,0,1003,1.6,156.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dav,11 Jun 2018,25 Jun 2018,14.0,151.0,6,blockchain,16,28508200.0,38010933.0,0.75,0.046,37070,0,3553,1.1,97.0,N/A,N/A,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dcc,28 May 2018,29 May 2018,1.0,178.0,7,fintech,9,49000000.0,49000000.0,1.0,0.0388,35709,0,N/A,1.3,77.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digitize,4 May 2018,11 May 2018,7.0,196.0,9,other,11,N/A,N/A,N/A,0.1435,12314,0,19098,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
future1coin,15 May 2018,15 Jun 2018,31.0,161.0,7,other,3,N/A,2000000.0,N/A,0.09,170,0,3443,2.0,202.0,N/A,N/A,N/A,-0.90882,4434,0.055,0.437,0.874,0.862,-1.02,-9.545,0.006,0.008
whyral,15 Apr 2018,31 May 2018,46.0,176.0,7,other,16,600000.0,5000000.0,0.12,0.121,N/A,0,645,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
3ccoin,10 May 2018,10 Jun 2018,31.0,166.0,5,other,11,1498000.0,149800000.0,0.01,1.596,N/A,0,58,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
seal,13 May 2018,27 May 2018,14.0,180.0,5,saas,9,8160000.0,32640000.0,0.25,0.7,11345,0,1854,2.0,159.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bittwatt,1 Apr 2018,8 Jun 2018,68.0,168.0,7,fintech,8,20000000.0,30303030.0,0.66,0.1759,N/A,0,3984,2.0,122.0,High,N/A,0.72,-0.90781,82763,0.204,0.127,2.019,2.004,-0.225,-2.106,0.011,0.011
homemine,28 May 2018,21 Jun 2018,24.0,155.0,5,blockchain,8,N/A,38430000.0,N/A,42.0,4326,0,424,2.0,211.0,VeryLow,N/A,0.64,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
l-pesa,10 Apr 2018,10 May 2018,30.0,197.0,7,other,21,7961200.0,53074667.0,0.15,0.04,N/A,0,3753,1.0,96.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ukit,19 Feb 2018,1 May 2018,71.0,206.0,2,other,20,2500000.0,10000000.0,0.25,0.02,7812,0,3697,3.46,344.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
acudeen,27 May 2018,10 Jun 2018,14.0,166.0,7,fintech,22,35000000.0,35000000.0,1.0,0.01,16989,0,7247,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blocklicense,14 May 2018,24 Jun 2018,41.0,152.0,5,other,6,N/A,N/A,N/A,0.2365,N/A,0,458,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eatmecoin,26 Apr 2018,5 Jun 2018,40.0,171.0,5,other,7,N/A,N/A,N/A,0.117,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vio,13 Jun 2018,22 Jun 2018,9.0,154.0,12,fintech,4,1200000.0,N/A,N/A,0.0649,3044,0,4590,N/A,N/A,Medium,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
b2and,23 Apr 2018,22 May 2018,29.0,185.0,5,other,6,N/A,6408400.0,N/A,0.137,5681,0,247,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitron,2 Mar 2018,2 Apr 2018,31.0,235.0,1,other,6,N/A,N/A,N/A,0.7,1900,0,158,1.0,55.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dagt,16 Mar 2018,30 Apr 2018,45.0,207.0,7,other,7,N/A,6261.0,N/A,0.6128,1621,0,1610,1.0,54.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
docnota,1 Apr 2018,30 Apr 2018,29.0,207.0,2,other,9,10000.0,125000.0,0.08,0.1382,27,0,1,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eticket4,5 Mar 2018,6 Apr 2018,32.0,231.0,7,other,2,1750000.0,5468750.0,0.32,0.384,1177,0,260,N/A,N/A,Low,Medium,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fic,27 Mar 2018,25 May 2018,59.0,182.0,12,other,27,4800000.0,16000000.0,0.3,0.17,6286,0,8024,N/A,N/A,N/A,N/A,0.56,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mobee,15 May 2018,20 Jun 2018,36.0,156.0,12,other,9,N/A,N/A,N/A,4.63,5186,0,1408,2.0,89.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vlb,12 Mar 2018,9 Apr 2018,28.0,228.0,5,fintech,10,1993188.0,11724635.0,0.17,0.611,2123,0,7739,1.0,117.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arbitraging,15 Jan 2018,10 Apr 2018,85.0,227.0,7,other,7,6000000.0,N/A,N/A,0.8,8779,0,1700,5.0,457.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
currenexchange,18 May 2018,8 Jun 2018,21.0,168.0,4,other,3,7737.0,N/A,N/A,0.074,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ethersport,26 Mar 2018,25 Jun 2018,91.0,151.0,4,other,4,40000.0,N/A,0.0,1.0,N/A,0,821,2.0,134.0,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
extrabit,15 Apr 2018,29 May 2018,44.0,178.0,4,other,4,N/A,37000000.0,N/A,0.5,1738,0,1002,N/A,N/A,N/A,N/A,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gre,18 May 2018,24 May 2018,6.0,183.0,3,other,2,3858500.0,8769318.0,0.44,0.0058,21133,0,2004,2.0,112.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hiveway,1 Mar 2018,1 Apr 2018,31.0,236.0,5,other,13,N/A,N/A,N/A,0.0465,707,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
successlife,15 Apr 2018,31 May 2018,46.0,176.0,7,other,23,8000000.0,26666667.0,0.3,0.8,8522,0,537,3.7,271.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
touchtrader,15 May 2018,19 Jun 2018,35.0,157.0,7,other,7,N/A,19000000.0,N/A,0.0005,348,0,402,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
1kcoin,1 Mar 2018,30 Apr 2018,60.0,207.0,5,other,8,N/A,N/A,N/A,3.0,368,0,36,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bpay,17 Apr 2018,16 May 2018,29.0,191.0,5,other,5,N/A,N/A,N/A,0.08,N/A,0,97,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dentix,2 Apr 2018,2 May 2018,30.0,205.0,1,other,6,N/A,28000000.0,N/A,0.6802,1808,0,1772,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
engamechain,1 Apr 2018,31 May 2018,60.0,176.0,7,gaming,5,N/A,11544600.0,N/A,0.35,577,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ethercom,29 Mar 2018,31 May 2018,63.0,176.0,2,other,10,N/A,20000000.0,N/A,2.66,N/A,0,1,N/A,N/A,N/A,N/A,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
guardium,3 May 2018,1 Jun 2018,29.0,175.0,1,other,4,N/A,N/A,N/A,0.2646,1384,0,355,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
h2sol,1 May 2018,31 May 2018,30.0,176.0,5,other,12,N/A,20000000.0,N/A,10.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iiottel,19 Mar 2018,19 May 2018,61.0,188.0,5,other,10,N/A,34000000.0,N/A,0.1,201,0,59,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medcash,1 Apr 2018,31 May 2018,60.0,176.0,3,other,11,N/A,55000000.0,N/A,0.5,N/A,0,935,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mir,9 Apr 2018,27 May 2018,48.0,180.0,12,other,25,2917120.0,97237333.0,0.03,0.8,91,0,49,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ucmg,16 Apr 2018,27 May 2018,41.0,180.0,1,other,6,N/A,55500000.0,0.05,0.5,42,0,301,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
1apayment,20 Mar 2018,20 Apr 2018,31.0,217.0,6,fintech,10,N/A,28000000.0,N/A,0.7,N/A,0,1251,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
abl,15 Apr 2018,15 May 2018,30.0,192.0,1,other,5,N/A,N/A,N/A,0.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitheum,23 Mar 2018,2 May 2018,40.0,205.0,12,other,6,N/A,2147.0,N/A,1.128,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
charityspace,20 Apr 2018,31 May 2018,41.0,176.0,5,other,6,N/A,N/A,N/A,0.55,56,0,184,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mine,27 May 2018,31 May 2018,4.0,176.0,7,blockchain,5,N/A,250000000.0,N/A,0.001,11173,0,8762,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mingo,18 Apr 2018,31 May 2018,43.0,176.0,5,other,10,520233.0,5780367.0,0.09,0.071,7274,0,2060,1.0,47.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mtk,1 Apr 2018,29 Apr 2018,28.0,208.0,8,other,4,15000000.0,N/A,N/A,7.5,N/A,0,0,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thought,1 Mar 2018,30 Apr 2018,60.0,207.0,7,other,18,22300000.0,49555556.0,0.45,0.1364,638,0,485,N/A,N/A,N/A,N/A,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
