coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
moentum,01 Jun 2018,30 Jun 2018,29.0,146.0,12,fintech,N/A,N/A,67000000.0,N/A,0.067,36,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
quidli,01 Jun 2018,30 Jun 2018,29.0,146.0,5,other,17,N/A,23500000.0,N/A,0.012,1760,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tlpac,1 May 2018,30 Jun 2018,60.0,146.0,1,social services,13,14776186.0,14925440.0,0.99,0.062,2,0,3044,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bcharity,01 Jun 2018,30 Jun 2018,29.0,146.0,12,fintech,N/A,N/A,35000000.0,N/A,1.0,9274,0,N/A,1.0,67.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nuggets,18 Jun 2018,30 Jun 2018,12.0,146.0,4,other,10,N/A,30000000.0,N/A,0.0086,20795,0,3567,1.5,86.0,High,N/A,N/A,-0.78326,31212,-0.245,-0.089,-1.41,-1.439,-0.076,4.899,0.001,0.003
cardstack,31 May 2018,30 Jun 2018,30.0,146.0,6,blockchain,18,35000000.0,35000000.0,1.0,0.017,12800,0,5450,1.7,83.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
insureum,30 May 2018,30 Jun 2018,31.0,146.0,8,insurance services,10,20000000.0,20000000.0,1.0,0.1,6267,1,1486,1.0,90.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
eip,24 May 2018,30 Jun 2018,37.0,146.0,12,gaming,N/A,N/A,60000000.0,N/A,0.1,39,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mcv-cap,20 May 2018,30 Jun 2018,41.0,146.0,5,fintech,12,N/A,106600000.0,N/A,0.39,N/A,0,3294,1.7,238.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beercoin,18 May 2018,30 Jun 2018,43.0,146.0,5,other,12,N/A,21307000.0,N/A,0.0055,90,0,1935,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sandblock,25 Apr 2018,30 Jun 2018,66.0,146.0,5,other,8,N/A,8000000.0,N/A,0.145,9024,0,10991,2.0,170.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kryptonium,13 May 2018,30 Jun 2018,48.0,146.0,3,other,6,N/A,6000000.0,N/A,1.0,N/A,0,21144,2.0,109.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aisi,10 May 2018,30 Jun 2018,51.0,146.0,12,fintech,N/A,N/A,12800000.0,N/A,0.08,39,0,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mobi,10 May 2018,30 Jun 2018,51.0,146.0,12,blockchain,6,N/A,1040000000.0,N/A,0.26,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamestars,10 May 2018,30 Jun 2018,51.0,146.0,12,gaming,N/A,N/A,7500000.0,N/A,0.035,550,0,308,2.0,119.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
allstocks,15 Apr 2018,30 Jun 2018,76.0,146.0,12,fintech,6,N/A,20000000.0,N/A,0.87,20726,0,N/A,2.0,109.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
elove,01 May 2018,30 Jun 2018,60.0,146.0,12,other,N/A,N/A,18136800.0,N/A,0.335,104,0,12,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
intervalue,1 May 2018,30 Jun 2018,60.0,146.0,3,blockchain,8,20342000.0,N/A,N/A,0.0226,75336,0,N/A,3.0,147.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wecarecoin,30 Apr 2018,30 Jun 2018,61.0,146.0,12,fintech,1,N/A,13750000.0,N/A,1.25,N/A,0,N/A,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
record,30 Apr 2018,30 Jun 2018,61.0,146.0,12,other,4,N/A,15000000.0,N/A,0.1,1989,1,N/A,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
digidex,30 Apr 2018,30 Jun 2018,61.0,146.0,1,other,8,N/A,N/A,N/A,0.043,N/A,0,1428,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
globatalent,18 Jun 2018,30 Jun 2018,12.0,146.0,7,fintech,12,17500000.0,35000000.0,0.5,0.07,19149,0,7958,1.0,166.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
moneyking,1 Apr 2018,30 Jun 2018,90.0,146.0,4,gaming,3,N/A,8000000.0,N/A,0.01,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sonder,22 May 2018,30 Jun 2018,39.0,146.0,5,fintech,7,6000000.0,6000000.0,1.0,0.03,7738,0,2860,1.4,125.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
prokarex,2 Apr 2018,30 Jun 2018,89.0,146.0,6,other,21,1050000.0,5526316.0,0.19,0.05,28,0,21,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
uunio,1 May 2018,30 Jun 2018,60.0,147.0,3,other,14,N/A,20000000.0,N/A,0.08,1730,0,496,1.0,126.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
playbets,1 Jun 2018,30 Jun 2018,29.0,147.0,2,gaming,6,24089.0,N/A,0.0,0.0721,964,0,2233,1.0,145.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beeasy,1 Feb 2018,30 Jun 2018,149.0,147.0,12,fintech,6,3969129.0,3969129.0,1.0,124.0,4354,0,735,2.0,111.0,Low,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
adamant,29 Jan 2018,30 Jun 2018,152.0,147.0,12,other,N/A,3997108.0,30746985.0,0.13,0.468,1208,0,761,3.3,401.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
augmate,1 Jan 2018,30 Jun 2018,180.0,147.0,1,fintech,9,N/A,64000000.0,N/A,0.015,1265,0,7044,1.0,104.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stex,01 May 2018,30 Jun 2018,60.0,147.0,5,fintech,3,4521900.0,N/A,N/A,N/A,159,0,N/A,N/A,N/A,Medium,VeryHigh,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vite,11 Jun 2018,30 Jun 2018,19.0,147.0,1,blockchain,4,28000000.0,28000000.0,1.0,0.143,11619,1,61,N/A,N/A,High,N/A,N/A,-0.25443,623905,-0.499,-0.262,-4.153,-4.215,0.219,1.987,-0.012,-0.012
genesis,1 Apr 2018,30 Jun 2018,90.0,147.0,5,fintech,12,3480000.0,23200000.0,0.15,1.16,4254,0,6371,2.0,127.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xentavo,1 Apr 2018,30 Jun 2018,90.0,147.0,1,other,3,N/A,N/A,N/A,0.058,11970,0,8018,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neurogress,1 May 2018,30 Jun 2018,60.0,147.0,6,other,12,58323.0,N/A,N/A,0.623,N/A,0,410,1.0,75.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
safein,31 May 2018,30 Jun 2018,30.0,147.0,5,saas,14,N/A,21000000.0,N/A,0.07,7167,0,N/A,N/A,N/A,Medium,Medium,0.9,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
