coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
valuecash,5 Mar 2018,31 Mar 2018,26.0,237.0,12,other,3,N/A,N/A,N/A,1.0,N/A,0,2048,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skyhopecoin,16 Feb 2018,31 Mar 2018,43.0,237.0,1,other,4,N/A,N/A,N/A,0.1249,260,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinmetro,21 Feb 2018,31 Mar 2018,38.0,237.0,3,other,9,14815330.0,42329514.0,0.35,0.1392,16128,0,4142,2.1,141.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
curveblock,02 Dec 2018,31 Mar 2018,246.0,237.0,4,other,7,N/A,213843000000.0,N/A,N/A,377,0,135,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartcity,1 Feb 2018,31 Mar 2018,58.0,238.0,5,other,8,N/A,2553670.0,N/A,0.0555,82,0,32,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pmcoin,16 Mar 2018,31 Mar 2018,15.0,238.0,12,fintech,N/A,N/A,1200000.0,N/A,0.06,N/A,0,953,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pikciochain,17 Mar 2018,31 Mar 2018,14.0,238.0,6,saas,10,12269958.0,29926727.0,0.41,0.338,6097,1,5658,2.0,136.0,Medium,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
linkcoin,14 Mar 2018,31 Mar 2018,17.0,238.0,1,fintech,9,N/A,7577000.0,N/A,0.0159,1148,0,751,1.0,125.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
geekzcode,9 Mar 2018,31 Mar 2018,22.0,238.0,4,saas,8,N/A,N/A,N/A,1.9766,N/A,0,N/A,N/A,N/A,VeryLow,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zebi,5 Mar 2018,31 Mar 2018,26.0,238.0,7,blockchain,7,10000000.0,10000000.0,1.0,0.0284,12087,3,16861,1.5,97.0,Medium,Medium,N/A,3.08451,5412550,0.139,-0.106,-1.687,-1.727,0.035,0.448,-0.011,-0.011
skyhope,03 Mar 2018,31 Mar 2018,28.0,238.0,12,other,N/A,N/A,4290000.0,N/A,0.143,N/A,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verime,1 Mar 2018,31 Mar 2018,30.0,238.0,7,other,12,21720000.0,30166667.0,0.72,0.132,N/A,5,6881,1.0,71.0,Low,Medium,N/A,0.04084,95404,-0.309,-0.17,-2.695,-2.728,0.047,-1.671,0.002,0.001
srcoin,1 Mar 2018,31 Mar 2018,30.0,238.0,12,other,9,4000000.0,N/A,N/A,0.0057,1361,0,803,1.0,60.0,Medium,High,N/A,-0.14158,132146,0.039,0.005,0.072,0.059,0.151,3.156,0.002,0.002
naviaddress,1 Mar 2018,31 Mar 2018,30.0,238.0,7,other,6,16900000.0,20119048.0,0.84,0.05,42566,0,9818,N/A,N/A,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
safekeet,15 Jan 2018,31 Mar 2018,75.0,238.0,5,fintech,12,N/A,58000000.0,N/A,0.29,N/A,0,355,N/A,N/A,Low,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sgpay,1 Mar 2018,31 Mar 2018,30.0,238.0,7,fintech,7,80000.0,4000000.0,0.02,0.5,7796,1,N/A,N/A,N/A,Medium,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockmesh,28 Feb 2018,31 Mar 2018,31.0,238.0,12,telecommunications,10,3486451.0,9961289.0,0.35,0.043,N/A,5,13648,1.0,82.0,Medium,Medium,N/A,-0.17277,87339,-0.321,-0.136,-2.165,-2.195,0.071,-0.437,-0.009,-0.009
epocum,19 Feb 2018,31 Mar 2018,40.0,238.0,5,other,5,50000.0,N/A,0.0,0.04,2471,0,3050,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ab-chain,19 Feb 2018,31 Mar 2018,40.0,238.0,2,other,13,2500000.0,20833333.0,0.12,0.35,1834,0,514,1.5,40.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xfermoney,16 Feb 2018,31 Mar 2018,43.0,238.0,3,fintech,5,N/A,5000000.0,N/A,0.0494,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
primelend,25 Feb 2018,31 Mar 2018,34.0,238.0,12,fintech,N/A,N/A,6000000.0,N/A,0.5,N/A,0,N/A,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
krypteum,13 Feb 2018,31 Mar 2018,46.0,238.0,11,fintech,7,1000000.0,100000000.0,0.01,112.0,N/A,0,66,2.4,296.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kahnchat,4 Feb 2018,31 Mar 2018,55.0,238.0,4,other,6,N/A,12287000.0,N/A,0.78,279,0,4099,N/A,N/A,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tipper,1 Feb 2018,31 Mar 2018,58.0,238.0,10,other,14,N/A,50000000.0,N/A,0.25,N/A,0,1519,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
priorityex,1 Feb 2018,31 Mar 2018,58.0,238.0,12,fintech,10,N/A,28800000.0,N/A,1.2,1659,0,1791,4.0,195.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dolos,1 Feb 2018,31 Mar 2018,58.0,238.0,11,fintech,4,N/A,9845500.0,N/A,50.0,N/A,0,N/A,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
obizcoin,29 Jan 2018,31 Mar 2018,61.0,238.0,12,blockchain,3,N/A,15000000.0,N/A,0.039,4776,0,2903,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zapit,30 Jan 2018,31 Mar 2018,60.0,238.0,12,other,19,1185990.0,N/A,N/A,0.0395,969,0,N/A,N/A,N/A,Low,N/A,0.62,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
podone,1 Mar 2018,31 Mar 2018,30.0,238.0,1,other,6,N/A,17721900.0,N/A,0.26,1196,0,34,N/A,N/A,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
filipcoin,01 Jan 2018,31 Mar 2018,89.0,238.0,7,other,N/A,N/A,24003000.0,N/A,1.143,316,0,919,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
darenta,31 Dec 2017,31 Mar 2018,90.0,238.0,2,transportation,14,15000.0,N/A,0.0,1.0,N/A,0,273,1.0,37.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beefcoin,1 Jan 2018,31 Mar 2018,89.0,238.0,2,ecommerce,5,N/A,2000000.0,N/A,1.0,93,0,206,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mcpay,31 Dec 2017,31 Mar 2018,90.0,238.0,12,fintech,N/A,120000.0,6000000.0,0.02,74.129,27,0,15,N/A,N/A,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
handelion,15 Dec 2017,31 Mar 2018,106.0,238.0,5,fintech,11,5481853.0,N/A,0.0,1.1892,N/A,0,N/A,N/A,N/A,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
retainly,15 Dec 2017,31 Mar 2018,106.0,238.0,12,other,6,1300000.0,N/A,N/A,0.35,N/A,0,9144,3.5,292.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitrent,1 Dec 2017,31 Mar 2018,120.0,238.0,4,fintech,19,14627210.0,N/A,N/A,0.06,9942,0,6013,1.7,109.0,High,Medium,N/A,-0.3356,156399,0.27,0.046,0.728,0.687,0.241,2.385,-0.006,-0.006
clearcoin,16 Nov 2017,31 Mar 2018,135.0,238.0,1,other,17,4350000.0,10116279.0,0.43,0.01,15665,1,7686,2.0,141.0,High,Medium,0.8,0.5515,93524,0.055,-0.045,-0.708,-0.736,0.145,0.915,-0.003,-0.003
arcallia,2 Feb 2018,31 Mar 2018,57.0,238.0,5,other,6,N/A,3500000000.0,N/A,0.5,56,0,47,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
binkd,15 Mar 2018,31 Mar 2018,16.0,238.0,1,fintech,3,N/A,18400000.0,N/A,0.1,N/A,0,1146,N/A,N/A,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ufoodo,01 Mar 2018,31 Mar 2018,30.0,238.0,5,transportation,4,85457.0,N/A,N/A,N/A,N/A,0,1135,N/A,N/A,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
