coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
zap,21 Oct 2017,20 Nov 2017,30.0,367.0,7,blockchain,23,2827944.0,31421600.0,0.09,0.19,1323,0,N/A,N/A,N/A,N/A,N/A,N/A,4.05947,899137,-0.096,-0.062,-0.989,-1.016,-0.069,0.197,-0.007,-0.007
pylon-network,4 Oct 2017,24 Oct 2017,20.0,394.0,5,other,11,N/A,N/A,N/A,1.7877,2268,0,2746,2.0,122.0,N/A,N/A,0.72,12.2181,69585,0.102,0.014,0.227,0.207,-0.047,-0.663,-0.002,-0.002
paragon,15 Sep 2017,15 Oct 2017,30.0,404.0,1,other,12,6000000.0,100000000.0,0.06,1.0,3123,1,N/A,N/A,N/A,N/A,N/A,N/A,-0.35042,284896,-0.155,0.01,0.161,0.142,-0.001,1.037,-0.0,-0.0
crystal-clear,8 Sep 2017,8 Oct 2017,30.0,411.0,2,other,7,3377550.0,3377550.0,1.0,3.0949,N/A,0,2487,1.0,95.0,N/A,N/A,0.74,-0.10175,21319,-0.142,-0.025,-0.405,-0.419,0.039,3.481,0.008,0.007
finshi-capital,6 Sep 2017,6 Oct 2017,30.0,413.0,7,other,4,21420275.0,21420275.0,1.0,1.0,344,3,534,1.0,84.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neucoin,17 Nov 2017,17 Dec 2017,30.0,341.0,12,other,N/A,N/A,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
teky,11 Nov 2017,25 Nov 2017,14.0,363.0,7,other,22,N/A,3000000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
herby,20 Nov 2017,04 Dec 2017,14.0,354.0,5,other,3,N/A,N/A,N/A,N/A,N/A,0,24,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
verify,29 Nov 2017,06 Dec 2017,7.0,352.0,7,saas,6,2500000.0,2500000.0,1.0,0.23,1075,0,2755,2.0,83.0,N/A,N/A,0.7,1.44044,803439,0.323,0.116,1.838,1.82,1.21,12.896,0.012,0.01
cryptomuseum,26 Oct 2017,23 Nov 2017,28.0,365.0,4,other,8,N/A,N/A,N/A,N/A,N/A,0,103,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibond,20 Oct 2017,20 Nov 2017,31.0,368.0,4,other,6,N/A,N/A,N/A,N/A,N/A,0,538,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xzen,13 Nov 2017,30 Nov 2017,17.0,358.0,2,other,12,N/A,16750000.0,N/A,0.05,N/A,0,268,2.0,71.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fueldapp,23 Nov 2017,23 Dec 2017,30.0,335.0,2,other,6,N/A,N/A,N/A,N/A,N/A,0,38,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mdk,29 Nov 2017,20 Dec 2017,21.0,338.0,2,other,9,N/A,N/A,N/A,N/A,70,0,5409,1.4,90.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
soycoin,31 Oct 2017,30 Nov 2017,30.0,358.0,12,other,6,N/A,208000000.0,N/A,N/A,N/A,0,635,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gamity,01 Nov 2017,30 Nov 2017,29.0,358.0,2,other,5,N/A,N/A,N/A,N/A,604,0,N/A,N/A,N/A,N/A,N/A,0.42,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
propthereum,20 Nov 2017,20 Dec 2017,30.0,338.0,11,other,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
swarmfund,20 Oct 2017,26 Oct 2017,6.0,393.0,12,fintech,5,5500000.0,N/A,N/A,1.0,N/A,0,N/A,N/A,N/A,High,Low,N/A,0.14,14848,-0.157,-0.134,-2.12,-2.149,-0.362,-4.027,0.003,0.003
crypto20,16 Oct 2017,30 Nov 2017,45.0,358.0,1,other,6,37698373.0,75396746.0,0.5,1.1,N/A,5,7735,1.6,126.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lh-crypto,4 Dec 2017,30 Dec 2017,26.0,328.0,3,other,16,10000000.0,50000000.0,0.2,0.1,4012,0,2338,2.1,67.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
b2bx,2 Oct 2017,17 Nov 2017,46.0,371.0,2,fintech,24,8078602.0,29920748.0,0.27,0.7431,1426,0,3085,3.0,70.0,N/A,N/A,N/A,1.36846,144393,-0.304,0.018,0.288,0.269,-0.191,-1.427,0.01,0.011
naga,1 Dec 2017,15 Dec 2017,14.0,343.0,1,fintech,14,45318896.0,45318896.0,1.0,1.0,1143,0,41,N/A,N/A,N/A,N/A,0.8,0.55,3010670,0.221,0.03,0.473,0.45,0.06,1.772,-0.003,-0.003
neufund,17 Nov 2017,17 Dec 2017,30.0,341.0,5,fintech,14,15100000.0,15100000.0,1.0,0.18,2109,0,4304,2.2,168.0,Low,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
astronaut,25 Sep 2017,20 Oct 2017,25.0,399.0,1,other,6,2513535.0,31419188.0,0.08,1.0,78,0,1963,1.0,125.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
snovio,30 Oct 2017,30 Nov 2017,31.0,358.0,2,fintech,11,2129106.0,10138600.0,0.21,0.01,15444,0,9586,4.9,435.0,High,Medium,N/A,-0.7298,12041,0.477,0.233,3.704,3.694,-0.035,0.285,0.012,0.012
1world,5 Oct 2017,6 Nov 2017,32.0,382.0,1,other,58,5000000.0,N/A,N/A,1.2,N/A,0,7046,2.2,120.0,Medium,Low,0.8,-0.6571,357311,-0.079,-0.004,-0.064,-0.089,-0.057,-1.711,0.007,0.006
airswap,10 Oct 2017,11 Oct 2017,1.0,408.0,3,fintech,20,12600000.0,12600000.0,1.0,0.3,6388,9,30419,1.6,132.0,N/A,N/A,N/A,0.34487,3654270,-0.161,0.06,0.954,0.913,-0.045,-0.596,-0.0,-0.0
genaro,17 Nov 2017,30 Nov 2017,13.0,358.0,7,saas,12,11362000.0,29900000.0,0.38,0.15,4876,0,7057,N/A,N/A,N/A,N/A,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
micromoney,18 Oct 2017,18 Nov 2017,31.0,370.0,12,fintech,18,10541585.0,30118814.0,0.35,1.0,4233,0,48516,1.0,106.0,Medium,Low,0.88,-0.32587,452417,0.315,0.092,1.461,1.44,-0.212,-1.573,-0.003,-0.003
wabi,28 Nov 2017,1 Dec 2017,3.0,357.0,2,blockchain,10,11500000.0,11500000.0,1.0,0.25,4298,3,35459,1.0,99.0,High,Medium,N/A,4.56,26744800,0.207,0.094,1.497,1.476,-0.163,-2.081,-0.001,-0.001
datbit,27 Nov 2017,27 Dec 2017,30.0,331.0,12,other,4,N/A,N/A,N/A,0.01,24,0,315,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
geens,7 Nov 2017,7 Dec 2017,30.0,351.0,5,other,20,N/A,12000000.0,N/A,0.37,556,0,9619,2.0,94.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
prosense,16 Nov 2017,16 Dec 2017,30.0,342.0,2,other,14,N/A,30000000.0,N/A,0.1,N/A,0,146,3.0,128.0,N/A,N/A,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sola,27 Nov 2017,22 Dec 2017,25.0,336.0,5,telecommunications,10,2233700.0,4963778.0,0.45,0.1,3667,0,3192,1.2,81.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tigereum,8 Dec 2017,18 Dec 2017,10.0,340.0,4,other,8,N/A,12000000.0,N/A,0.798,N/A,0,1982,N/A,N/A,N/A,N/A,0.88,-0.81817,195263,0.289,0.144,2.285,2.272,0.69,7.205,0.03,0.031
athena,12 Oct 2017,29 Nov 2017,48.0,359.0,5,other,11,N/A,N/A,N/A,0.535,429,0,1344,N/A,N/A,N/A,N/A,0.62,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
chex,25 Aug 2017,24 Oct 2017,60.0,395.0,1,other,3,N/A,N/A,N/A,0.02,N/A,0,N/A,N/A,N/A,N/A,N/A,0.58,-0.4846,41874,-0.288,-2.288,-4.576,-4.705,-0.048,-0.402,-0.001,-0.0
coppay,30 Oct 2017,30 Nov 2017,31.0,358.0,2,other,9,N/A,N/A,N/A,0.024,572,0,337,2.0,102.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
foodcoin,12 Dec 2017,26 Dec 2017,14.0,332.0,6,other,7,8515210.0,N/A,N/A,0.0774,1050,1,1164,2.4,165.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
realisto,25 Nov 2017,25 Dec 2017,30.0,333.0,5,other,10,1531146.0,N/A,N/A,2.4,N/A,0,607,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
scriptdrop,1 Nov 2017,14 Nov 2017,13.0,374.0,1,other,4,N/A,N/A,N/A,0.07,N/A,0,N/A,N/A,N/A,N/A,N/A,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sparklecoin,20 Sep 2017,21 Dec 2017,92.0,337.0,1,other,7,15000000.0,N/A,N/A,37.0,351,0,N/A,1.0,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xred,1 Nov 2017,15 Dec 2017,44.0,343.0,4,other,4,N/A,N/A,N/A,1.0,58,0,1465,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bico,20 Oct 2017,20 Dec 2017,61.0,338.0,5,other,4,N/A,47200.0,N/A,0.048,N/A,0,23,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cfun,18 Dec 2017,19 Dec 2017,1.0,339.0,7,other,6,15000000.0,15000000.0,1.0,0.03,4104,0,2901,N/A,N/A,N/A,N/A,0.76,2.50637,14156000,-0.17,-0.176,-2.793,-2.818,0.078,0.766,-0.01,-0.01
like,15 Oct 2017,1 Dec 2017,47.0,357.0,12,other,6,N/A,45000000.0,N/A,1.0,N/A,0,443,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qchain,24 Oct 2017,5 Dec 2017,42.0,353.0,1,saas,9,700000.0,17500000.0,0.04,0.078,798,0,2579,3.0,159.0,N/A,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
statercoin,14 Oct 2017,14 Nov 2017,31.0,374.0,5,other,10,N/A,7484.0,N/A,1.6448,90,0,N/A,N/A,N/A,N/A,N/A,0.52,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
unikrn,22 Sep 2017,23 Oct 2017,31.0,396.0,1,other,9,28633875.0,N/A,N/A,0.3342,N/A,0,20254,1.8,125.0,N/A,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
worldcore,14 Oct 2017,15 Dec 2017,62.0,343.0,5,fintech,14,25000000.0,100000000.0,0.25,0.1,2890,3,8498,3.0,223.0,Medium,VeryHigh,0.92,0.14584,151573,0.405,0.136,2.157,2.136,0.037,0.521,-0.002,-0.002
xchainge,5 Dec 2017,30 Dec 2017,25.0,328.0,2,other,11,N/A,737000000.0,N/A,36.85,209,0,560,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ankorus,25 Nov 2017,25 Dec 2017,30.0,333.0,4,other,5,N/A,N/A,N/A,1.75,N/A,0,N/A,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arker,10 Nov 2017,30 Dec 2017,50.0,328.0,5,other,5,65600.0,N/A,N/A,0.0187,389,0,366,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arrm,16 Nov 2017,18 Dec 2017,32.0,340.0,2,other,16,N/A,800.0,N/A,0.08,N/A,0,24,2.0,84.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
atrix,25 Nov 2017,20 Dec 2017,25.0,338.0,5,other,7,N/A,N/A,N/A,2.0,N/A,0,86,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bactoalarm,14 Dec 2017,23 Dec 2017,9.0,335.0,6,other,9,N/A,N/A,N/A,25.52,N/A,0,440,N/A,N/A,N/A,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beone,7 Sep 2017,7 Oct 2017,30.0,412.0,2,social services,5,N/A,4500000.0,N/A,0.5,72,0,1644,N/A,N/A,Low,Medium,0.72,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etherecash,15 Nov 2017,12 Dec 2017,27.0,346.0,12,other,3,40000000.0,100000000.0,0.4,1.0,N/A,0,1058,2.0,140.0,N/A,N/A,N/A,-0.2159,248868,-0.141,-0.128,-2.028,-2.07,2.137,22.706,0.14,0.14
gazecoin,10 Dec 2017,21 Dec 2017,11.0,337.0,9,other,15,6215827.0,34532372.0,0.18,0.35,N/A,0,2385,2.2,209.0,N/A,N/A,0.68,-0.96607,13104,0.044,0.151,2.401,2.37,0.455,4.521,0.012,0.011
hometoken,1 Oct 2017,31 Oct 2017,30.0,388.0,12,other,3,N/A,55000000.0,N/A,1.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
homni,26 Nov 2017,26 Dec 2017,30.0,332.0,3,other,9,N/A,N/A,N/A,0.25,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ibuildapp,6 Nov 2017,26 Dec 2017,50.0,332.0,2,other,10,1000000.0,10000000.0,0.1,2.59,N/A,0,3223,1.0,41.0,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jboxcoin,8 Nov 2017,8 Dec 2017,30.0,350.0,1,other,6,N/A,N/A,N/A,0.2,74775,0,8487,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
paytailor,20 Nov 2017,20 Dec 2017,30.0,338.0,5,other,9,N/A,N/A,N/A,1.02,N/A,0,88,N/A,N/A,N/A,N/A,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
roboadvisorcoin,24 Nov 2017,24 Dec 2017,30.0,334.0,5,other,18,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tripally,18 Oct 2017,30 Nov 2017,43.0,358.0,7,other,10,56756.0,N/A,N/A,2.25,N/A,0,1588,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
affchain,16 Oct 2017,30 Oct 2017,14.0,389.0,2,other,6,N/A,29500000.0,N/A,0.4357,N/A,0,26,3.0,128.0,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
authenticid,28 Nov 2017,24 Dec 2017,26.0,334.0,1,other,16,N/A,37500000.0,N/A,0.15,N/A,0,831,2.0,140.0,N/A,N/A,0.68,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
casagram,15 Nov 2017,15 Dec 2017,30.0,343.0,5,other,8,N/A,N/A,N/A,7.02,N/A,0,1039,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clickle,16 Dec 2017,23 Dec 2017,7.0,335.0,5,other,3,N/A,782000.0,N/A,0.23,N/A,0,157,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptum,17 Oct 2017,17 Nov 2017,31.0,371.0,5,other,7,13600.0,N/A,N/A,10.3652,N/A,0,238,1.0,124.0,N/A,N/A,0.2,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matrexa,17 Sep 2017,2 Oct 2017,15.0,417.0,7,other,6,N/A,N/A,N/A,1.5,6,0,344,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
meetip,17 Nov 2017,15 Dec 2017,28.0,343.0,5,other,5,3226597.0,32265970.0,0.1,1.13,660,0,991,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vacuum,24 Oct 2017,24 Nov 2017,31.0,364.0,2,other,5,N/A,N/A,N/A,0.4704,31,0,46,N/A,N/A,N/A,N/A,0.58,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xronos,21 Nov 2017,21 Dec 2017,30.0,337.0,5,other,9,50000.0,N/A,N/A,3.5,98,0,43,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alttradex,25 Oct 2017,5 Dec 2017,41.0,353.0,5,other,4,N/A,25000000.0,N/A,0.25,N/A,0,N/A,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bounty0x,1 Dec 2017,15 Dec 2017,14.0,343.0,12,other,3,1602927.0,1602927.0,1.0,0.04,680,0,9779,5.6,368.0,N/A,N/A,N/A,0.89887,1059090,0.373,0.13,2.068,2.054,0.543,3.268,0.001,0.001
careerxon,4 Nov 2017,5 Nov 2017,1.0,383.0,6,other,2,N/A,2643640.0,N/A,0.2279,N/A,0,258,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
deckswap,24 Oct 2017,24 Nov 2017,31.0,364.0,12,other,2,N/A,1155000.0,N/A,0.0165,N/A,0,144,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
holdme,15 Nov 2017,15 Dec 2017,30.0,343.0,1,other,8,1022753.0,N/A,N/A,0.23,1642,0,1689,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
techbench,1 Dec 2017,30 Dec 2017,29.0,328.0,2,other,5,N/A,N/A,N/A,0.737,206,0,304,N/A,N/A,N/A,N/A,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vrbtc,14 Nov 2017,17 Nov 2017,3.0,371.0,4,other,21,N/A,22000000.0,N/A,0.025,N/A,0,88,N/A,N/A,N/A,N/A,0.5,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
whalefund,27 Nov 2017,17 Dec 2017,20.0,341.0,7,other,8,24000.0,N/A,N/A,7.2334,N/A,0,220,1.2,82.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wyrify,6 Oct 2017,14 Oct 2017,8.0,405.0,5,other,16,N/A,N/A,N/A,1.0,N/A,0,6758,N/A,N/A,N/A,N/A,0.54,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
zempa,31 Oct 2017,30 Nov 2017,30.0,358.0,2,other,5,N/A,4750000.0,N/A,0.05,N/A,0,181,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
circles,18 Sep 2017,18 Oct 2017,30.0,401.0,12,other,7,N/A,5250000.0,N/A,0.015,N/A,0,284,N/A,N/A,N/A,N/A,0.66,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
dropanswer,15 Nov 2017,15 Dec 2017,30.0,343.0,2,other,12,N/A,N/A,N/A,0.878,922,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
foreground,28 Nov 2017,19 Dec 2017,21.0,339.0,1,other,5,N/A,N/A,N/A,642.4,N/A,0,228,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hashhive,20 Nov 2017,19 Dec 2017,29.0,339.0,12,other,5,N/A,30000000.0,N/A,20.0,36,0,57,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
neunet,22 Nov 2017,8 Dec 2017,16.0,350.0,1,other,3,N/A,N/A,N/A,0.08,N/A,0,148,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rafl,15 Nov 2017,6 Dec 2017,21.0,352.0,4,other,3,N/A,18240000.0,N/A,0.228,N/A,0,818,N/A,N/A,N/A,N/A,0.48,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
sine,1 Nov 2017,22 Nov 2017,21.0,366.0,2,other,6,N/A,N/A,N/A,0.3808,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
spacoin,12 Dec 2017,25 Dec 2017,13.0,333.0,12,other,6,N/A,N/A,N/A,0.087,2719,0,933,N/A,N/A,N/A,N/A,0.6,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
alphathereum,1 Oct 2017,30 Nov 2017,60.0,358.0,12,other,1,N/A,N/A,N/A,1.0,N/A,0,11,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
anonhotels,22 Nov 2017,6 Dec 2017,14.0,352.0,5,other,6,N/A,N/A,N/A,0.46,N/A,0,813,N/A,N/A,N/A,N/A,0.46,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
