coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
ink-protocol,22 Jan 2018,22 Jan 2018,0.0,304.0,1,blockchain,11,15000000.0,15000000.0,1.0,0.1421,7781,1,4967,1.0,66.0,Medium,N/A,N/A,-0.36239,280064,-0.225,-0.041,-0.655,-0.694,-0.187,-0.645,-0.004,-0.004
nebula-ai,31 Mar 2018,20 Apr 2018,20.0,216.0,1,blockchain,11,1233963.0,17628043.0,0.07,0.0058,5634,1,1427,2.6,145.0,N/A,N/A,N/A,1.07379,155134,-0.015,-0.039,-0.612,-0.644,-0.32,-2.581,-0.009,-0.008
the-abyss,18 Apr 2018,16 May 2018,28.0,190.0,5,gaming,12,15362418.0,18073433.0,0.85,0.11,31291,0,18265,1.7,144.0,VeryHigh,Low,N/A,-0.33938,1355170,-0.392,-0.051,-0.806,-0.84,-0.165,-1.765,-0.012,-0.012
fox-trading,23 May 2018,8 Jun 2018,16.0,167.0,5,other,6,30000.0,3000000.0,0.01,0.49,143,1,11347,2.5,259.0,N/A,N/A,N/A,-0.89135,86239,0.097,0.121,1.926,1.913,0.808,5.892,0.034,0.033
crowd-machine,01 Apr 2018,22 May 2019,416.0,-181.0,7,blockchain,21,23605727.0,98357196.0,0.24,0.09924,5777,0,4807,3.3,209.0,High,Medium,N/A,0.18854,220487,-0.28,-0.134,-2.128,-2.165,-0.052,-1.034,-0.011,-0.012
sentinel-chain,1 Mar 2018,10 Mar 2018,9.0,257.0,7,other,13,14400000.0,14400000.0,1.0,0.08,6611,0,3961,1.0,150.0,Medium,Medium,N/A,-0.18402,1945280,0.53,0.112,1.771,1.73,-0.065,-1.794,-0.008,-0.008
ubcoin-market,2 Apr 2018,27 Aug 2018,147.0,87.0,12,other,6,7477737.0,7477737.0,1.0,0.0343,1996,0,16881,1.7,109.0,N/A,N/A,N/A,-0.64169,19258,-0.154,-0.204,-3.239,-3.282,-0.625,-2.257,-0.023,-0.02
lala-world,5 Jan 2018,5 Feb 2018,31.0,290.0,7,fintech,5,20000000.0,20202020.0,0.99,0.13,628,1,8331,2.0,170.0,Medium,High,N/A,-0.25287,28433,-0.45,-0.002,-0.026,-0.045,0.053,0.245,-0.008,-0.008
fire-lotto,15 Mar 2018,15 Apr 2018,31.0,221.0,12,other,9,3740965.0,14963860.0,0.25,0.5,5777,1,2877,2.1,129.0,N/A,N/A,N/A,-0.79832,2462,-0.04,0.041,0.653,0.63,0.273,6.972,0.003,0.004
bigbom,28 May 2018,10 Jun 2018,13.0,165.0,12,saas,12,6792000.0,6792000.0,1.0,0.0257,13725,4,12015,2.3,144.0,VeryHigh,Medium,N/A,-0.17459,972645,-0.181,-0.116,-1.839,-1.872,0.076,0.701,-0.009,-0.009
joint-ventures,7 Apr 2018,30 May 2018,53.0,177.0,12,other,10,2000000.0,10000000.0,0.2,0.071,12729,0,9721,1.0,41.0,Medium,N/A,N/A,-0.92831,41727,0.057,0.085,1.354,1.341,1.07,10.085,0.026,0.023
gold-bits-coin,1 Feb 2018,25 May 2018,113.0,182.0,9,fintech,7,50000000.0,50000000.0,1.0,0.5,1693,1,2978,1.4,100.0,Low,N/A,N/A,0.09355,1527,0.262,0.125,1.979,1.967,1.787,9.727,0.12,0.117
live-stars,15 Jan 2018,15 Feb 2018,31.0,281.0,5,telecommunications,5,2518564.0,5037128.0,0.5,0.2,2365,1,5886,2.0,148.0,Medium,N/A,N/A,-0.60247,144179,-0.051,-0.169,-2.684,-2.727,-0.076,-1.239,-0.005,-0.006
game-stars,10 May 2018,9 Jul 2018,60.0,137.0,7,other,1,2180762.0,7519869.0,0.29,0.035,551,0,307,2.0,117.0,N/A,N/A,0.74,-0.98771,568254,0.166,1.314,2.628,2.613,0.797,4.094,0.023,0.018
asura-coin,2 Jun 2018,31 Jul 2018,59.0,115.0,9,gaming,8,4058000.0,11935294.0,0.34,0.0062,16633,0,8167,1.5,91.0,High,N/A,N/A,-0.76694,54152,0.213,1.694,3.388,3.363,0.324,2.093,0.007,0.005
menlo-one,17 Sep 2018,15 Oct 2018,28.0,39.0,7,other,10,2661500.0,2661500.0,1.0,0.0177,10920,0,8925,1.7,157.0,N/A,N/A,0.88,-0.5409,3399,-0.443,-0.766,-1.533,-1.547,-4.4,-40.991,-0.131,-0.121
verify,29 Nov 2017,06 Dec 2017,7.0,352.0,7,saas,6,2500000.0,2500000.0,1.0,0.23,1075,0,2755,2.0,83.0,N/A,N/A,0.7,1.44044,803439,0.323,0.116,1.838,1.82,1.21,12.896,0.012,0.01
icash,01 Jun 2018,31 Aug 2018,91.0,84.0,1,blockchain,12,30000000.0,428571429.0,0.07,1.0,6145,0,6244,1.0,122.0,Medium,Medium,N/A,-0.96777,68039,-0.409,-3.242,-6.485,-6.614,-0.26,-2.292,-0.029,-0.029
phantasma,27 May 2018,28 May 2018,1.0,179.0,5,blockchain,8,9650000.0,9747475.0,0.99,0.23,15506,1,45,1.7,182.0,N/A,N/A,N/A,1.47572,799685,-0.435,-0.283,-4.487,-4.535,0.014,-0.432,-0.009,-0.009
b2bx,2 Oct 2017,17 Nov 2017,46.0,371.0,2,fintech,24,8078602.0,29920748.0,0.27,0.7431,1426,0,3085,3.0,70.0,N/A,N/A,N/A,1.36846,144393,-0.304,0.018,0.288,0.269,-0.191,-1.427,0.01,0.011
xtrd,20 Feb 2018,31 Mar 2018,39.0,237.0,7,other,6,26000000.0,44827586.0,0.58,0.1,6132,1,4422,1.6,143.0,N/A,N/A,N/A,-0.95005,619,-0.029,0.023,0.365,0.337,1.006,5.624,0.006,0.004
snovio,30 Oct 2017,30 Nov 2017,31.0,358.0,2,fintech,11,2129106.0,10138600.0,0.21,0.01,15444,0,9586,4.9,435.0,High,Medium,N/A,-0.7298,12041,0.477,0.233,3.704,3.694,-0.035,0.285,0.012,0.012
stk,31 Jan 2018,14 Feb 2018,14.0,282.0,1,other,16,17000000.0,17000000.0,1.0,0.2,5746,0,9680,2.0,110.0,N/A,N/A,N/A,0.26229,12919500,-0.228,-0.237,-3.762,-3.796,-0.179,-1.571,-0.01,-0.01
stockchain,16 Mar 2018,19 Mar 2018,3.0,249.0,7,other,8,2693450.0,2693450.0,1.0,0.0107,50030,0,51585,1.0,84.0,N/A,N/A,N/A,1.77991,271642,0.312,-0.034,-0.541,-0.566,-0.118,-0.93,-0.004,-0.004
airswap,10 Oct 2017,11 Oct 2017,1.0,408.0,3,fintech,20,12600000.0,12600000.0,1.0,0.3,6388,9,30419,1.6,132.0,N/A,N/A,N/A,0.34487,3654270,-0.161,0.06,0.954,0.913,-0.045,-0.596,-0.0,-0.0
micromoney,18 Oct 2017,18 Nov 2017,31.0,370.0,12,fintech,18,10541585.0,30118814.0,0.35,1.0,4233,0,48516,1.0,106.0,Medium,Low,0.88,-0.32587,452417,0.315,0.092,1.461,1.44,-0.212,-1.573,-0.003,-0.003
wabi,28 Nov 2017,1 Dec 2017,3.0,357.0,2,blockchain,10,11500000.0,11500000.0,1.0,0.25,4298,3,35459,1.0,99.0,High,Medium,N/A,4.56,26744800,0.207,0.094,1.497,1.476,-0.163,-2.081,-0.001,-0.001
mco,18 May 2017,18 Jun 2017,31.0,523.0,6,other,3,26700000.0,267000000.0,0.1,2.88,3502,0,66138,2.3,140.0,N/A,N/A,N/A,0.69097,3130490,-0.3,-2.385,-4.769,-4.922,0.139,0.958,-0.02,-0.021
tokenpay,7 Dec 2017,17 Jan 2018,41.0,310.0,7,blockchain,8,40948500.0,40948500.0,1.0,6.0,2256,1,26735,2.6,186.0,Medium,N/A,N/A,-0.66,1515520,0.431,0.159,2.529,2.506,-0.272,-1.1,0.005,0.005
worldcore,14 Oct 2017,15 Dec 2017,62.0,343.0,5,fintech,14,25000000.0,100000000.0,0.25,0.1,2890,3,8498,3.0,223.0,Medium,VeryHigh,0.92,0.14584,151573,0.405,0.136,2.157,2.136,0.037,0.521,-0.002,-0.002
centrality,15 Jan 2018,15 Feb 2018,31.0,281.0,9,other,50,88524000.0,99465169.0,0.89,0.17,1464,0,6238,2.0,123.0,N/A,N/A,N/A,1.62872,165758,-0.054,0.011,0.179,0.145,-0.213,-0.806,-0.008,-0.008
darcrus,21 Dec 2016,26 Dec 2016,5.0,697.0,12,other,3,29742.0,129313.0,0.23,0.02,2168,1,8994,1.6,89.0,N/A,N/A,0.4,0.05015,6268,0.361,0.165,2.626,2.594,0.296,3.074,0.029,0.036
bounty0x,1 Dec 2017,15 Dec 2017,14.0,343.0,12,other,3,1602927.0,1602927.0,1.0,0.04,680,0,9779,5.6,368.0,N/A,N/A,N/A,0.89887,1059090,0.373,0.13,2.068,2.054,0.543,3.268,0.001,0.001
jet8,28 Feb 2018,14 Mar 2018,14.0,254.0,7,saas,33,32700000.0,35934066.0,0.91,0.1,16363,0,2006,1.0,106.0,N/A,N/A,0.8,-0.69089,871036,-0.476,-0.029,-0.454,-0.485,0.237,2.403,-0.008,-0.008
bitdice,15 Aug 2017,15 Sep 2017,31.0,434.0,10,gambling,1,8748793.0,24996551.0,0.35,0.098,778,0,3312,2.1,169.0,N/A,N/A,0.68,0.52533,60084,0.111,0.184,2.919,2.879,0.76,7.561,0.003,0.001
storm,07 Nov 2017,07 Dec 2017,30.0,351.0,1,other,8,30716420.0,30716420.0,1.0,0.0113,2642,8,26951,1.5,133.0,N/A,N/A,N/A,0.42982,330757,0.67,0.151,2.39,2.371,-0.124,-0.442,0.004,0.004
bitrewards,12 Apr 2018,31 May 2018,49.0,176.0,7,saas,25,6583400.0,14962273.0,0.44,0.0198,18642,0,15232,1.4,145.0,High,Medium,N/A,-0.78505,130010,-0.183,-0.045,-0.712,-0.738,0.563,4.795,-0.001,-0.002
remme,13 Feb 2018,22 Feb 2018,9.0,274.0,7,saas,11,20000000.0,20000000.0,1.0,0.04,11873,0,6466,1.8,109.0,High,Medium,0.92,-0.2094,587552,-0.338,0.002,0.025,-0.017,0.028,0.098,-0.005,-0.005
bitclave,29 Nov 2017,29 Nov 2017,0.0,359.0,1,blockchain,19,25547000.0,25547000.0,1.0,0.1,7808,3,10838,1.9,108.0,Medium,Medium,0.88,0.50455,957302,0.12,-0.013,-0.208,-0.23,0.091,0.106,0.006,0.006
havven,28 Feb 2018,7 Mar 2018,7.0,261.0,9,blockchain,15,30000000.0,30000000.0,1.0,0.5,3558,6,10467,1.7,118.0,High,Medium,N/A,-0.0386,1203240,-0.089,0.11,1.739,1.696,-0.063,-0.458,-0.003,-0.003
wepower,1 Feb 2018,2 Feb 2018,1.0,294.0,7,energy,20,40000000.0,40000000.0,1.0,0.125,34406,0,36091,2.1,127.0,High,Medium,0.86,0.40437,782690,-0.003,-0.05,-0.787,-0.822,0.032,-0.036,-0.006,-0.006
appcoins,13 Dec 2017,20 Dec 2017,7.0,338.0,7,other,18,15300000.0,15300000.0,1.0,0.1,2360,0,26100,1.2,105.0,High,Low,0.86,34.3,124119000,-0.078,-0.122,-1.939,-1.967,-0.054,0.267,-0.008,-0.008
bankex,28 Dec 2017,27 Jan 2018,30.0,300.0,1,fintech,9,70600000.0,103823529.0,0.68,1.48,5660,0,21,1.5,118.0,High,Low,0.82,0.91892,371912,-0.431,-0.221,-3.507,-3.541,-0.021,0.227,-0.011,-0.011
saifu,15 Jan 2018,30 Apr 2018,105.0,207.0,5,fintech,5,13593423.0,48547939.0,0.28,0.94,21209,0,24340,1.5,138.0,Medium,Medium,N/A,-0.93541,147659,0.025,0.083,1.321,1.276,-0.385,-3.877,0.002,0.003
indahash,29 Nov 2017,20 Dec 2017,21.0,338.0,5,saas,16,42715825.0,66743477.0,0.64,0.24,9117,0,9341,2.3,188.0,High,Low,0.86,1.5614,3113160,-0.199,-0.108,-1.711,-1.737,-0.187,-1.387,-0.011,-0.011
moneytoken,7 Feb 2018,7 Jun 2018,120.0,169.0,4,fintech,13,36174400.0,41579770.0,0.87,0.005,27542,2,31497,4.2,250.0,N/A,N/A,N/A,-0.4292,282008,-0.431,-0.213,-3.375,-3.427,-0.002,-0.817,-0.017,-0.018
grain,16 Apr 2018,07 May 2018,21.0,200.0,6,blockchain,18,11303218.0,14872655.0,0.76,0.0137,6110,0,3887,2.0,76.0,Medium,Medium,N/A,-0.99124,2249,0.122,0.011,0.172,0.16,-7.536,-70.617,0.476,0.491
omnitude,28 Mar 2018,4 Jun 2018,68.0,172.0,4,blockchain,9,8000000.0,15686275.0,0.51,0.46,1164,0,12899,3.9,308.0,VeryHigh,Low,N/A,-0.78433,252012,-0.212,-0.052,-0.821,-0.869,0.209,1.829,-0.005,-0.005
adhive,28 Feb 2018,14 Mar 2018,14.0,254.0,5,saas,10,12000000.0,12000000.0,1.0,0.1369,11384,1,5074,2.0,143.0,High,Low,0.88,-0.59631,772548,0.127,0.03,0.471,0.438,-0.402,-2.792,-0.007,-0.007
covesting,24 Nov 2017,15 Jan 2018,52.0,312.0,7,fintech,12,33241750.0,33241750.0,1.0,2.56,7508,0,8946,2.0,163.0,High,Low,0.92,0.20703,328108,-0.206,-0.123,-1.948,-1.981,-0.272,-2.298,-0.002,-0.002
utrust,2 Nov 2017,20 Nov 2017,18.0,368.0,6,fintech,26,21000000.0,21000000.0,1.0,0.065,4500,1,60,4.0,225.0,Medium,Medium,0.8,2.22325,3956620,0.338,0.077,1.227,1.205,-0.439,-3.242,-0.003,-0.003
kickico,29 Aug 2017,16 Sep 2017,18.0,433.0,2,fintech,16,21581925.0,21581925.0,1.0,0.0848,5636,10,9301,3.0,219.0,Medium,VeryLow,N/A,1.92713,29279,-0.114,-0.126,-2.002,-2.025,0.203,1.528,-0.002,-0.002
peculium,27 Aug 2018,27 Sep 2018,31.0,57.0,5,fintech,40,9917634.0,9917634.0,1.0,0.01,9590,0,13166,2.0,127.0,Medium,Medium,N/A,-0.5833,69616,0.004,0.051,0.804,0.775,-0.14,-1.446,-0.0,-0.0
shivom,03 May 2018,10 May 2018,7.0,197.0,12,other,3,35000000.0,35000000.0,1.0,0.109,36828,0,39783,1.7,91.0,High,Medium,N/A,-0.53323,318348,-0.51,-0.383,-6.076,-6.131,-0.125,-1.171,-0.013,-0.013
sapien,3 Mar 2018,3 Apr 2018,31.0,234.0,1,telecommunications,6,10501153.0,30003294.0,0.35,0.1417,15592,1,7099,4.3,433.0,High,Medium,N/A,-0.95471,35054,-0.348,-0.101,-1.596,-1.632,0.686,5.792,-0.003,-0.004
patron,27 Mar 2018,9 May 2018,43.0,198.0,8,other,7,40000000.0,40000000.0,1.0,0.5,8495,1,5348,1.0,100.0,Medium,Medium,N/A,-0.86371,933787,0.033,-0.003,-0.049,-0.067,-0.328,-2.663,0.013,0.013
polyswarm,20 Feb 2018,22 Mar 2018,30.0,246.0,1,saas,7,25940000.0,49884615.0,0.52,0.0179,5524,0,4475,2.2,149.0,Medium,Low,N/A,-0.67101,25413,0.401,0.049,0.77,0.729,-0.354,-2.07,-0.0,-0.0
arcblock,3 Feb 2018,3 Feb 2018,0.0,293.0,1,blockchain,4,11000000.0,45833333.0,0.24,0.48,28687,1,39283,1.9,134.0,High,Medium,N/A,1.64583,94865600,-0.366,0.071,1.132,1.083,-0.076,-0.593,-0.006,-0.006
experty,25 Jan 2018,25 Feb 2018,31.0,271.0,6,blockchain,15,1491696.0,8774682.0,0.17,0.829,10339,0,14634,1.9,123.0,Medium,Low,0.74,-0.2063,1742640,-0.596,-0.117,-1.851,-1.885,-0.127,-0.232,-0.004,-0.003
parkgene,15 Jan 2018,19 Mar 2018,63.0,249.0,7,transportation,5,24335000.0,34764286.0,0.7,0.1,4819,0,2932,2.3,186.0,Medium,Low,N/A,-0.87352,58791,-0.128,-0.062,-0.991,-1.024,-0.14,0.106,-0.001,-0.001
telcoin,11 Dec 2017,30 Dec 2017,19.0,328.0,8,telecommunications,10,25000000.0,25000000.0,1.0,0.001,17726,3,26771,1.2,115.0,Medium,Medium,N/A,5.031,842193,0.036,-0.051,-0.816,-0.842,-0.223,-1.534,-0.004,-0.004
crowdholding,1 Nov 2017,11 Jan 2018,71.0,316.0,4,other,15,2000000.0,2000000.0,1.0,1.18,2978,0,2295,2.9,191.0,High,Low,N/A,-0.99781,76499,-0.092,0.003,0.043,0.024,-0.878,-4.529,-0.001,-0.0
neurochain,19 Mar 2018,15 Apr 2018,27.0,222.0,5,other,15,25000000.0,25000000.0,1.0,0.116,11281,0,5949,2.0,132.0,Medium,Low,N/A,-0.78511,176867,0.023,-0.058,-0.925,-0.956,0.1,1.31,-0.002,-0.002
invacio,12 Mar 2018,30 Apr 2018,49.0,207.0,7,saas,14,40000.0,65574.0,0.61,0.3,1074,0,3147,1.0,112.0,Low,Medium,N/A,-0.52284,336316,-0.21,-0.13,-2.066,-2.09,-0.782,-7.282,-0.002,-0.002
sureremit,10 Jan 2018,10 Feb 2018,31.0,286.0,1,fintech,6,10000000.0,10000000.0,1.0,0.02,12346,4,5503,1.7,112.0,Medium,Medium,0.82,0.8333,35294,-0.212,0.02,0.312,0.281,-0.179,-1.559,-0.0,-0.0
tokenomy,15 Jan 2018,5 Feb 2018,21.0,291.0,12,other,6,26000000.0,28571429.0,0.91,0.2037,4262,5,69,3.8,608.0,Medium,Medium,0.82,1.03262,2372070,-0.569,-0.13,-2.07,-2.147,0.039,0.435,-0.004,-0.004
bankera,27 Nov 2017,27 Feb 2018,92.0,269.0,5,fintech,7,15094919.0,15094919.0,1.0,0.02,18164,1,25340,1.5,112.0,VeryHigh,Low,0.84,-0.4809,2604320,-0.588,-0.196,-3.114,-3.163,-0.034,-0.081,-0.005,-0.005
crypterium,31 Oct 2017,14 Jan 2018,75.0,313.0,5,fintech,15,51656963.0,51656963.0,1.0,1.5,27339,2,17617,1.7,111.0,High,Medium,0.94,0.54,183715,-0.374,-0.045,-0.708,-0.737,-0.149,-1.176,-0.004,-0.003
wanchain,01 Oct 2017,01 Nov 2017,31.0,387.0,3,blockchain,31,35990000.0,35990000.0,1.0,0.34,36208,1,110535,1.4,122.0,High,Low,N/A,11.38235,189439008,0.181,0.06,0.948,0.907,-0.262,-2.292,-0.007,-0.007
essentia,25 Jun 2018,8 Jul 2018,13.0,138.0,6,saas,32,25500000.0,25500000.0,1.0,0.043,25610,0,16061,1.6,192.0,VeryHigh,Medium,0.92,0.10474,1649680,-0.44,-0.335,-5.317,-5.361,-0.099,0.066,-0.02,-0.02
farmatrust,15 Jun 2018,15 Jul 2018,30.0,131.0,4,insurance services,8,20250000.0,20250000.0,1.0,0.05,7664,0,2932,2.0,262.0,Medium,Medium,N/A,-0.86226,59025,-0.45,-0.015,-0.237,-0.263,-0.448,-3.89,0.001,0.002
atonomi,06 Jun 2018,06 Jun 2018,0.0,170.0,1,blockchain,5,25000000.0,25000000.0,1.0,0.063,18991,2,12818,2.4,211.0,High,Low,N/A,-0.52283,1273630,-0.102,-0.239,-3.798,-3.841,0.082,0.458,-0.014,-0.014
ternio,1 Jun 2018,15 Jun 2018,14.0,161.0,1,saas,3,3000000.0,42857143.0,0.07,0.1,17722,0,4138,1.5,139.0,High,Medium,N/A,-0.20493,673687,0.043,-0.1,-1.585,-1.617,0.189,0.95,-0.002,-0.002
tv-two,24 May 2018,24 Jul 2018,61.0,122.0,5,telecommunications,8,8700000.0,11917808.0,0.73,0.035,5451,0,2848,1.4,176.0,Medium,Medium,0.78,-0.7168,4508,0.212,1.679,3.358,3.343,-1.034,-7.933,0.027,0.033
hero,14 Sep 2017,14 Oct 2017,30.0,405.0,5,fintech,13,36416517.0,173411986.0,0.21,0.0399,621,0,3848,1.8,102.0,Medium,N/A,0.72,7.53388,88370,-0.08,0.014,0.223,0.204,0.851,7.546,0.002,0.002
traxia,1 May 2018,2 Jun 2018,32.0,174.0,6,fintech,11,15000000.0,15151515.0,0.99,0.055,4238,0,2647,1.0,107.0,Medium,N/A,N/A,0.00893,622114,-0.288,-0.175,-2.772,-2.809,0.066,-0.058,-0.012,-0.012
consentium,15 Apr 2018,30 Apr 2018,15.0,207.0,7,other,4,42000000.0,42000000.0,1.0,0.25,13279,0,7807,1.0,101.0,Medium,High,N/A,7.12,12992300,-0.234,-0.012,-0.19,-0.243,0.283,2.809,0.0,-0.0
lendingblock,15 Apr 2018,22 Apr 2018,7.0,215.0,4,fintech,6,10000000.0,10000000.0,1.0,0.02,6554,2,5857,2.6,175.0,Medium,Medium,N/A,0.54845,458040,-0.225,-0.173,-2.74,-2.781,0.06,0.918,-0.004,-0.004
unibright,20 Apr 2018,20 May 2018,30.0,187.0,5,blockchain,7,12604551.0,13553281.0,0.93,0.14,7136,0,4991,1.6,128.0,High,N/A,0.78,0.38368,2400200,-0.305,-0.173,-2.743,-2.775,0.022,-0.176,-0.009,-0.009
hycon,30 Mar 2018,11 May 2018,42.0,197.0,8,blockchain,14,3648100.0,60801667.0,0.06,0.9,7950,0,3242,2.5,187.0,Medium,N/A,N/A,-0.95123,19141500,-0.335,-0.169,-2.68,-2.732,0.411,4.704,0.001,0.0
pumapay,22 Mar 2018,29 Mar 2018,7.0,240.0,12,fintech,14,117019041.0,150024412.0,0.78,0.022,8108,0,4321,1.5,129.0,Medium,Medium,N/A,-0.94586,14871,0.214,-0.093,-1.472,-1.515,-0.505,-2.532,0.013,0.014
celsius,16 Mar 2018,23 Mar 2018,7.0,246.0,1,fintech,12,50000000.0,50000000.0,1.0,0.2,11776,0,21756,1.7,144.0,High,Medium,0.86,0.09404,13091,-0.201,-1.597,-3.194,-3.214,-0.919,-9.57,-0.027,-0.026
zebi,5 Mar 2018,31 Mar 2018,26.0,238.0,7,blockchain,7,10000000.0,10000000.0,1.0,0.0284,12087,3,16861,1.5,97.0,Medium,Medium,N/A,3.08451,5412550,0.139,-0.106,-1.687,-1.727,0.035,0.448,-0.011,-0.011
alttex,3 Mar 2018,1 Jun 2018,90.0,176.0,4,fintech,20,5740800.0,19795862.0,0.29,0.64,9579,0,7244,1.7,146.0,Medium,Medium,0.84,-0.99282,3555,0.135,0.136,2.155,2.142,0.709,3.856,0.022,0.02
leadcoin,1 Mar 2018,11 Mar 2018,10.0,258.0,7,other,17,50000000.0,50000000.0,1.0,0.0453,9515,0,1704,2.0,145.0,Medium,Medium,0.88,1.6268,6963540,-0.017,0.001,0.013,-0.002,-0.203,-1.528,-0.013,-0.013
sharpay,1 Mar 2018,31 May 2018,91.0,177.0,10,other,12,5973900.0,5973900.0,1.0,0.017,4517,1,2075,2.8,229.0,Medium,Medium,N/A,-0.92635,22689,0.155,1.228,2.456,2.435,-0.212,-1.36,-0.013,-0.012
banca,26 Feb 2018,26 Feb 2018,0.0,271.0,7,fintech,16,20000000.0,20000000.0,1.0,0.002,404,0,36518,1.9,127.0,Medium,Medium,0.76,-0.655,856596,0.049,0.264,4.192,4.168,0.485,4.47,-0.001,-0.001
te-food,22 Feb 2018,22 Mar 2018,28.0,247.0,6,blockchain,19,19100000.0,19100000.0,1.0,0.05,8604,1,11848,2.1,153.0,Medium,N/A,0.84,-0.44758,302268,-0.042,0.087,1.374,1.335,0.332,2.747,-0.001,-0.001
0chain,16 Feb 2018,18 Feb 2018,2.0,279.0,1,blockchain,7,39000000.0,39000000.0,1.0,1.65,37437,0,31491,1.3,116.0,Medium,N/A,0.64,-0.70959,296945,-0.121,-0.079,-1.25,-1.281,0.291,4.532,-0.003,-0.003
credits,18 Feb 2018,18 Feb 2018,0.0,279.0,7,blockchain,9,20000000.0,20000000.0,1.0,0.17,71366,0,51612,2.6,253.0,High,Medium,N/A,1.40005,3014620,0.283,0.168,2.664,2.635,0.249,1.522,0.001,0.001
helbiz,15 Feb 2018,4 Mar 2018,17.0,265.0,7,transportation,10,5500000.0,55000000.0,0.1,0.1407,2360,0,20975,1.3,99.0,Medium,Medium,0.72,-0.90719,756160,0.161,0.039,0.623,0.603,0.064,1.303,-0.007,-0.007
etheera,10 Feb 2018,3 Jun 2018,113.0,174.0,6,real estate,6,5206197.0,74374243.0,0.07,0.0012,3575,0,823,1.0,100.0,Medium,High,N/A,-0.95333,5941,0.297,2.357,4.713,4.713,10.876,60.699,3.601,3.561
narrative,06 Feb 2018,21 Mar 2018,43.0,248.0,1,telecommunications,4,893796.0,44689800.0,0.02,0.46,3331,0,3843,2.0,167.0,Medium,Medium,N/A,-0.96497,1273,0.211,0.194,3.083,3.071,1.868,13.824,0.03,0.027
kryll,07 Feb 2018,20 Apr 2018,72.0,218.0,5,fintech,8,3800000.0,29230769.0,0.13,0.2,6687,0,6644,3.8,283.0,Medium,Medium,0.88,-0.58498,97079,-0.342,-0.175,-2.775,-2.857,0.052,0.893,-0.004,-0.004
