coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
srt,25 Sep 2018,25 Dec 2018,91.0,-32.0,5,other,9,N/A,5000000.0,N/A,1.0,6665,0,2917,2.2,191.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aceso,15 Oct 2018,15 Dec 2018,61.0,-22.0,5,other,12,N/A,6805260.0,N/A,0.022,N/A,0,72,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
impala,01 Oct 2018,31 Oct 2018,30.0,23.0,12,other,8,N/A,50000000.0,N/A,0.2,N/A,0,1813,2.0,507.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
influ,06 Aug 2018,24 Dec 2018,140.0,-31.0,5,other,3,N/A,4500000.0,N/A,0.02,N/A,0,303,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
papusha,22 Aug 2018,22 Dec 2018,122.0,-29.0,2,other,5,N/A,N/A,N/A,N/A,15786,0,7962,1.6,237.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
snowdencoin,18 Sep 2018,22 Nov 2018,65.0,1.0,5,other,5,N/A,N/A,N/A,N/A,21,0,31,1.0,67.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pgf500,09 Nov 2018,23 Nov 2018,14.0,0.0,6,other,5,N/A,N/A,N/A,N/A,18625,0,3358,3.0,157.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bonafi,05 Nov 2018,23 Dec 2018,48.0,-30.0,1,other,8,N/A,15000000.0,N/A,100.0,N/A,0,78,1.0,159.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptolancers,20 Sep 2018,20 Dec 2018,91.0,-27.0,4,other,7,N/A,20000000.0,N/A,0.498,25890,0,370,1.8,139.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ironx,01 Nov 2018,15 Dec 2018,44.0,-22.0,5,other,21,N/A,50000000.0,N/A,0.42,1979,0,1525,1.0,131.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
milc,01 Sep 2018,31 Oct 2018,60.0,23.0,5,telecommunications,16,N/A,45626900.0,N/A,5.6,56064,0,11098,1.0,121.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nonzero,01 Oct 2018,30 Nov 2018,60.0,-7.0,7,other,17,N/A,54000000.0,N/A,0.1,28813,0,15503,2.7,208.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pikcars,14 Nov 2018,14 Dec 2018,30.0,-21.0,12,other,6,N/A,62500.0,N/A,N/A,11863,0,1710,1.0,46.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wom,16 Oct 2018,30 Oct 2018,14.0,24.0,5,other,15,N/A,350000000.0,N/A,N/A,N/A,0,3685,1.0,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
block66,20 Sep 2018,20 Oct 2018,30.0,34.0,7,other,9,N/A,12285000.0,N/A,0.15,11964,0,946,1.0,88.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
easyguide,17 Oct 2018,17 Nov 2018,31.0,6.0,5,other,6,N/A,15000000.0,N/A,0.002,54,0,24,N/A,N/A,Low,VeryHigh,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hara,14 Nov 2018,30 Nov 2018,16.0,-7.0,7,other,24,5000000.0,17241379.0,0.29,0.0,11579,0,710,1.3,129.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hashbon,23 Aug 2018,03 Nov 2018,72.0,20.0,5,blockchain,16,N/A,11713100.0,N/A,0.12,N/A,0,480,2.0,91.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
travelnote,05 Nov 2018,30 Nov 2018,25.0,-7.0,12,other,6,26734.0,N/A,N/A,N/A,1646,0,453,1.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
aircraft,15 Sep 2018,10 Oct 2018,25.0,44.0,6,other,19,N/A,15000000.0,N/A,0.6,3364,0,183,2.0,126.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
perlin,01 Oct 2018,26 Oct 2018,25.0,28.0,9,saas,10,N/A,18000000.0,N/A,0.15,31871,0,3467,1.1,78.0,High,Medium,0.92,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
4artechnologies,31 Aug 2018,31 Oct 2018,61.0,23.0,6,other,10,N/A,289810000.0,N/A,0.35,587,0,740,1.0,82.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lxdx,05 Nov 2018,05 Dec 2018,30.0,-12.0,5,other,11,N/A,N/A,N/A,N/A,61,0,683,1.2,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
shoppercoin,01 Oct 2018,20 Oct 2018,19.0,34.0,7,other,7,N/A,57500000.0,N/A,N/A,135,0,4,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptoveno,16 Oct 2018,16 Dec 2018,61.0,-23.0,12,other,4,N/A,49792.0,N/A,N/A,N/A,0,2326,1.0,230.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tipo,20 Aug 2018,10 Oct 2018,51.0,44.0,12,other,7,N/A,1493760.0,N/A,N/A,3256,0,2122,1.0,80.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockhipo,01 Nov 2018,30 Nov 2018,29.0,-7.0,7,other,4,N/A,N/A,N/A,N/A,11735,0,7005,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccint,01 Oct 2018,30 Nov 2018,60.0,-7.0,5,other,10,N/A,1000000.0,N/A,N/A,23,0,17,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matchdiary,14 Sep 2018,30 Nov 2018,77.0,-7.0,12,entertainment,13,N/A,14700000.0,N/A,0.07,1000,0,178,N/A,N/A,VeryLow,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mb8coin,07 May 2018,05 Nov 2018,182.0,18.0,5,other,14,N/A,N/A,N/A,N/A,N/A,0,1282,1.9,149.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tiberius,01 Oct 2018,21 Oct 2018,20.0,33.0,6,other,11,N/A,35000000.0,N/A,0.7,12313,0,4030,1.3,98.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
x-power,11 Oct 2018,11 Dec 2018,61.0,-18.0,7,other,3,N/A,N/A,N/A,N/A,13677,0,16,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
greentoken,15 Nov 2018,15 Dec 2018,30.0,-22.0,12,other,6,N/A,48750000.0,N/A,0.15,15097,0,2053,1.6,189.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hi-tek,01 Sep 2018,30 Nov 2018,90.0,-7.0,1,other,15,N/A,N/A,N/A,0.1,N/A,0,28,1.0,132.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
astra,01 Nov 2018,30 Nov 2018,29.0,-7.0,1,other,5,N/A,6176500.0,N/A,N/A,5727,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medibitcoin,03 Sep 2018,15 Oct 2018,42.0,39.0,4,other,2,N/A,1500000.0,N/A,0.25,N/A,0,36,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mindfire,01 Jul 2018,01 Nov 2018,123.0,22.0,6,other,14,N/A,800000000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trademonk,06 Aug 2018,30 Oct 2018,85.0,24.0,5,other,7,N/A,N/A,N/A,N/A,N/A,0,149,2.5,155.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ccecoin,01 Nov 2018,30 Nov 2018,29.0,-7.0,3,other,8,N/A,10000000.0,N/A,N/A,6028,0,478,2.0,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gec,15 Oct 2018,15 Dec 2018,61.0,-22.0,5,other,6,N/A,6053936000000.0,N/A,N/A,N/A,0,3260,1.1,183.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tok,01 Sep 2018,30 Nov 2018,90.0,-7.0,7,fintech,3,N/A,N/A,0.05,N/A,12374,0,7074,3.1,374.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
artnoy,01 Jul 2018,15 Dec 2018,167.0,-22.0,12,other,12,N/A,10000000.0,N/A,1.0,5,0,332,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bahiti,03 Oct 2018,04 Dec 2018,62.0,-11.0,12,other,4,N/A,1260000.0,N/A,0.09,N/A,0,83,2.0,208.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cgs,17 Sep 2018,15 Oct 2018,28.0,39.0,5,other,9,N/A,10000000.0,N/A,0.14,N/A,0,5639,2.0,121.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
contrib,30 Jun 2018,30 Dec 2018,183.0,-37.0,1,other,4,N/A,30000000.0,N/A,N/A,N/A,0,1865,1.7,74.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mamamutua,01 Aug 2018,30 Dec 2018,151.0,-37.0,5,other,3,N/A,12383000.0,N/A,N/A,N/A,0,7,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mineberg,01 Nov 2018,01 Dec 2018,30.0,-8.0,4,other,6,N/A,8000000.0,N/A,N/A,9,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
volans,30 Oct 2018,30 Nov 2018,31.0,-7.0,5,other,6,N/A,N/A,N/A,N/A,1955,0,1394,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fameone,01 Nov 2018,15 Dec 2018,44.0,-22.0,6,other,8,N/A,41250000.0,N/A,0.283,790,0,335,2.0,53.0,VeryLow,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
stonecoin,30 Nov 2018,30 Dec 2018,30.0,-37.0,6,other,5,N/A,N/A,N/A,N/A,1190,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trademycoin,01 Nov 2018,30 Nov 2018,29.0,-7.0,3,other,4,N/A,12369.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
victortokens,18 Jul 2018,30 Nov 2018,135.0,-7.0,5,other,3,N/A,N/A,N/A,N/A,377,0,20,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
marbcoin,01 Aug 2018,01 Nov 2018,92.0,22.0,5,other,2,N/A,440000000.0,N/A,N/A,92,0,105,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
marketplace,25 Jul 2018,01 Nov 2018,99.0,22.0,5,other,9,N/A,11500000.0,N/A,N/A,128,0,43,1.0,68.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitbook,01 Nov 2018,30 Nov 2018,29.0,-7.0,7,other,10,N/A,15300000.0,N/A,N/A,47,0,N/A,1.0,94.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cronuscoin,03 Aug 2018,15 Oct 2018,73.0,39.0,5,other,11,N/A,5937120.0,N/A,N/A,13,0,28,2.0,92.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
inbet,15 Sep 2018,30 Nov 2018,76.0,-7.0,7,other,6,N/A,5600000.0,N/A,N/A,N/A,0,233,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xbitcore,29 Oct 2018,29 Nov 2018,31.0,-6.0,3,other,4,N/A,20000000.0,N/A,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
buratinobs,01 Oct 2018,31 Oct 2018,30.0,23.0,5,other,9,N/A,18000000.0,N/A,0.1,7022,0,9912,2.3,145.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cloe,08 Sep 2018,08 Oct 2018,30.0,46.0,5,other,6,N/A,6800000.0,N/A,0.00018,124,0,131,15.0,1490.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
robocalls,24 Oct 2018,24 Dec 2018,61.0,-31.0,1,other,4,N/A,N/A,N/A,N/A,1309,0,919,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptohit,13 Jul 2018,10 Oct 2018,89.0,44.0,12,other,8,1080412.0,27010300.0,0.04,0.5621,3618,0,2805,1.0,80.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wrio,31 Jul 2018,31 Oct 2018,92.0,23.0,5,other,9,N/A,10000000.0,0.03,0.0099,66264,0,9663,1.0,117.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lendsbay,18 Sep 2018,29 Oct 2018,41.0,25.0,2,fintech,8,N/A,1500000.0,N/A,0.204,8800,0,9879,1.0,119.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
color,19 Sep 2018,22 Oct 2018,33.0,32.0,7,other,20,N/A,N/A,N/A,0.1025,42833,0,3089,1.9,195.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cryptov8,24 Aug 2018,20 Oct 2018,57.0,34.0,4,fintech,6,N/A,34618800.0,N/A,0.0541,1969,0,N/A,1.0,81.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hihealth,1 Aug 2018,10 Oct 2018,70.0,44.0,6,other,12,18000.0,N/A,N/A,0.009,36891,0,9143,1.0,113.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
idm,4 Jun 2018,4 Oct 2018,122.0,50.0,6,other,10,N/A,27000000.0,N/A,5.9298,1326,0,313,1.0,53.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
borneo,17 Aug 2018,17 Nov 2018,92.0,6.0,12,other,5,N/A,67500000.0,N/A,0.07,N/A,0,3509,3.0,258.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
safecrypt,2 May 2018,23 Oct 2018,174.0,31.0,5,other,9,N/A,N/A,N/A,0.0458,2309,0,2336,1.0,76.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
wizebit,17 Aug 2018,27 Oct 2018,71.0,27.0,5,other,18,N/A,35000000.0,N/A,0.4,N/A,0,15142,1.0,56.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mib,20 Jul 2018,18 Oct 2018,90.0,36.0,7,other,7,N/A,25000000.0,N/A,0.5,N/A,0,3516,2.7,96.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trustbar,1 Oct 2018,31 Oct 2018,30.0,23.0,11,fintech,9,N/A,35000000.0,N/A,0.33,N/A,0,8626,2.9,255.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
oryxcash,20 Aug 2018,20 Nov 2018,92.0,3.0,5,other,20,N/A,N/A,N/A,3.0,25,0,149,2.5,257.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pixie,1 Aug 2018,31 Oct 2018,91.0,23.0,7,fintech,4,N/A,N/A,N/A,0.0008,N/A,0,N/A,N/A,N/A,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
vu,1 Oct 2018,31 Oct 2018,30.0,23.0,1,other,15,N/A,N/A,N/A,0.0092,2306,0,9519,2.0,82.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
birc,30 Sep 2018,31 Oct 2018,31.0,23.0,3,other,9,1578002.0,31560040.0,0.05,0.0256,28779,0,N/A,2.6,142.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
infliv,20 Aug 2018,1 Oct 2018,42.0,53.0,7,other,4,N/A,N/A,N/A,0.0722,37,0,18,3.6,5349.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
levelapp,30 Sep 2018,30 Oct 2018,30.0,24.0,5,other,4,N/A,4080000.0,N/A,0.0079,N/A,0,2545,2.0,143.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
thrill,15 Sep 2018,15 Oct 2018,30.0,39.0,5,other,5,N/A,14717500.0,N/A,0.0203,N/A,0,25,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
xunilair,1 Oct 2018,1 Nov 2018,31.0,22.0,3,other,4,N/A,2692000.0,N/A,0.0231,2345,0,N/A,1.0,166.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bdaq,1 Oct 2018,31 Oct 2018,30.0,23.0,6,other,14,N/A,25000000.0,N/A,0.0462,N/A,0,59,2.0,172.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beankh,15 Jun 2018,14 Oct 2018,121.0,40.0,5,other,6,N/A,41160000.0,N/A,0.12,2918,0,185,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
multichainexchange,20 Aug 2018,20 Nov 2018,92.0,3.0,5,other,5,5000000.0,41666667.0,0.12,0.0549,8308,0,N/A,2.2,196.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
arevalor,24 Sep 2018,15 Oct 2018,21.0,39.0,1,other,5,N/A,9536000.0,N/A,0.0596,338,0,N/A,1.0,59.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gaus,18 Oct 2018,19 Nov 2018,32.0,4.0,5,other,13,N/A,17000000.0,N/A,0.01,N/A,0,200,1.0,69.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
yobit,1 Aug 2018,18 Oct 2018,78.0,36.0,1,other,5,9736144.0,9736144.0,1.0,7.0,5262,0,3721,2.4,188.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ginex,7 Jun 2018,8 Oct 2018,123.0,46.0,7,other,6,N/A,N/A,N/A,0.225,61,0,3,1.0,49.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pungo,15 Sep 2018,15 Nov 2018,61.0,8.0,12,other,6,3000000.0,N/A,N/A,0.5,80,0,663,1.0,98.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
webn,16 Aug 2018,18 Nov 2018,94.0,5.0,7,other,12,47626.0,122118.0,0.39,0.0003,13495,0,8499,1.5,100.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
tycooncoin,1 Oct 2018,15 Nov 2018,45.0,8.0,12,other,2,N/A,17131333.0,N/A,0.12,8883,0,145,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kuwaitkoin,20 May 2018,21 Nov 2018,185.0,2.0,12,other,4,N/A,N/A,N/A,0.5,N/A,0,10,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
lottechain,13 Oct 2018,13 Nov 2018,31.0,10.0,12,other,5,N/A,N/A,N/A,0.0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
qi,10 Sep 2018,1 Nov 2018,52.0,22.0,3,other,N/A,2497966.0,2497966.0,1.0,0.0039,8096,0,167,N/A,N/A,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
matox,24 Sep 2018,30 Oct 2018,36.0,24.0,7,other,4,N/A,60155.0,N/A,0.0,N/A,0,N/A,1.0,294.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
